"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost"
"Big Time Ice Cream","Price Savers","Food","1","Daily Paper","1","4","8306"
"Big Time Ice Cream","Price Smashers","Food","1","Street Handout","1","4","9545"
"Big Time Ice Cream","Price Smashers","Food","1","Street Handout","1","3","9160"
"Big Time Ice Cream","Price Winners","Food","1","Daily Paper Radio","1","3","11460"
"Big Time Ice Cream","Sale Winners","Food","1","In-Store Coupon","1","1","9938"
"Big Time Ice Cream","Sale Winners","Food","1","Product Attachment","1","2","13770"
"Big Time Ice Cream","Sales Days","Food","1","Bulk Mail","1","3","11674"
"Big Time Ice Cream","Sales Days","Food","1","Street Handout","1","2","14814"
"Big Time Ice Cream","Sales Galore","Food","1","Daily Paper Radio TV","1","3","14541"
"Big Time Ice Cream","Save-It Sale","Food","1","Daily Paper","1","4","8179"
"Big Time Ice Cream","Save-It Sale","Food","1","In-Store Coupon","1","2","7522"
"Big Time Ice Cream","Shelf Emptiers","Food","1","Daily Paper Radio","1","3","14782"
"Big Time Ice Cream","Super Duper Savers","Food","1","TV","1","4","11691"
"Big Time Ice Cream","Super Savers","Food","1","Street Handout","1","4","14454"
"Big Time Ice Cream","Super Savers","Food","1","TV","1","2","13755"
"Big Time Ice Cream","Tip Top Savings","Food","1","Daily Paper Radio","1","3","7959"
"Big Time Ice Cream","Unbeatable Price Savers","Food","1","Daily Paper","1","3","10673"
"Big Time Ice Cream","Wallet Savers","Food","1","TV","1","4","6212"
"Big Time Ice Cream","Weekend Markdown","Food","1","Daily Paper","1","3","14057"
"Big Time Ice Cream","Weekend Markdown","Food","1","Daily Paper Radio","1","3","6963"
"Big Time Ice Cream","Weekend Markdown","Food","1","TV","1","2","8990"
"Big Time Ice Cream Sandwich","No Promotion","Food","1","No Media","0","0","0"
"Big Time Ice Cream Sandwich","Big Time Discounts","Food","1","Daily Paper Radio","1","3","11151"
"Big Time Ice Cream Sandwich","Big Time Discounts","Food","1","In-Store Coupon","1","3","5940"
"Big Time Ice Cream Sandwich","Big Time Savings","Food","1","Daily Paper Radio","1","3","12938"
"Big Time Ice Cream Sandwich","Bye Bye Baby","Food","1","Daily Paper Radio TV","1","3","5816"
"Big Time Ice Cream Sandwich","Bye Bye Baby","Food","1","Sunday Paper","1","3","14139"
"Big Time Ice Cream Sandwich","Double Down Sale","Food","1","Cash Register Handout","1","4","14271"
"Big Time Ice Cream Sandwich","Double Your Savings","Food","1","Street Handout","1","3","11472"
"Big Time Ice Cream Sandwich","Go For It","Food","1","Sunday Paper Radio","1","2","7765"
"Big Time Ice Cream Sandwich","Green Light Days","Food","1","Cash Register Handout","1","3","13919"
"Big Time Ice Cream Sandwich","Green Light Days","Food","1","Daily Paper","1","3","7576"
"Big Time Ice Cream Sandwich","High Roller Savings","Food","1","TV","1","3","7261"
"Big Time Ice Cream Sandwich","I Cant Believe It Sale","Food","1","Product Attachment","1","4","6947"
"Big Time Ice Cream Sandwich","I Cant Believe It Sale","Food","1","Product Attachment","1","4","13260"
"Big Time Ice Cream Sandwich","One Day Sale","Food","1","Daily Paper Radio TV","1","3","8588"
"Big Time Ice Cream Sandwich","One Day Sale","Food","1","Street Handout","1","2","11962"
"Big Time Ice Cream Sandwich","Pick Your Savings","Food","1","Radio","1","2","5649"
"Big Time Ice Cream Sandwich","Pick Your Savings","Food","1","Sunday Paper Radio TV","1","4","14138"
"Big Time Ice Cream Sandwich","Price Winners","Food","1","Cash Register Handout","1","4","10390"
"Big Time Ice Cream Sandwich","Sale Winners","Food","1","In-Store Coupon","1","1","9938"
"Big Time Ice Cream Sandwich","Saving Days","Food","1","Daily Paper Radio TV","1","4","9065"
"Big Time Ice Cream Sandwich","Saving Days","Food","1","Product Attachment","1","1","8326"
"Big Time Ice Cream Sandwich","Super Duper Savers","Food","1","Daily Paper Radio","1","3","6087"
"Big Time Ice Cream Sandwich","Tip Top Savings","Food","1","Daily Paper Radio TV","1","3","8686"
"Big Time Ice Cream Sandwich","Two Day Sale","Food","1","Daily Paper Radio TV","1","4","9734"
"Big Time Ice Cream Sandwich","Two for One","Food","1","Daily Paper","1","3","6897"
"Big Time Ice Cream Sandwich","Unbeatable Price Savers","Food","1","Daily Paper","1","3","10673"
"Big Time Ice Cream Sandwich","Weekend Markdown","Food","1","Daily Paper Radio","1","3","6963"
"Big Time Lemon Popsicles","No Promotion","Food","0","No Media","0","0","0"
"Big Time Lemon Popsicles","Bag Stuffers","Food","0","Daily Paper","1","3","7032"
"Big Time Lemon Popsicles","Best Savings","Food","0","Cash Register Handout","1","2","11017"
"Big Time Lemon Popsicles","Big Promo","Food","0","Sunday Paper Radio","1","3","11056"
"Big Time Lemon Popsicles","Dollar Cutters","Food","0","Sunday Paper Radio","1","2","13674"
"Big Time Lemon Popsicles","Go For It","Food","0","Bulk Mail","1","2","8707"
"Big Time Lemon Popsicles","Go For It","Food","0","Daily Paper Radio","1","2","6701"
"Big Time Lemon Popsicles","Go For It","Food","0","Product Attachment","1","2","11930"
"Big Time Lemon Popsicles","Go For It","Food","0","Radio","1","4","13717"
"Big Time Lemon Popsicles","Green Light Days","Food","0","Cash Register Handout","1","3","13919"
"Big Time Lemon Popsicles","Green Light Days","Food","0","Sunday Paper","1","3","9257"
"Big Time Lemon Popsicles","Green Light Special","Food","0","Product Attachment","1","3","9713"
"Big Time Lemon Popsicles","High Roller Savings","Food","0","TV","1","3","7261"
"Big Time Lemon Popsicles","Money Savers","Food","0","Daily Paper Radio TV","1","4","5545"
"Big Time Lemon Popsicles","One Day Sale","Food","0","Daily Paper Radio TV","1","3","8588"
"Big Time Lemon Popsicles","One Day Sale","Food","0","Street Handout","1","2","14672"
"Big Time Lemon Popsicles","Price Destroyers","Food","0","Bulk Mail","1","4","9618"
"Big Time Lemon Popsicles","Price Destroyers","Food","0","Street Handout","1","3","6568"
"Big Time Lemon Popsicles","Price Savers","Food","0","TV","1","2","7772"
"Big Time Lemon Popsicles","Price Winners","Food","0","Daily Paper Radio TV","1","4","8355"
"Big Time Lemon Popsicles","Price Winners","Food","0","Sunday Paper Radio TV","1","4","14718"
"Big Time Lemon Popsicles","Sales Days","Food","0","Daily Paper Radio TV","1","3","11640"
"Big Time Lemon Popsicles","Sales Days","Food","0","Product Attachment","1","3","14209"
"Big Time Lemon Popsicles","Sales Days","Food","0","Sunday Paper","1","2","13288"
"Big Time Lemon Popsicles","Sales Galore","Food","0","Daily Paper Radio TV","1","3","14541"
"Big Time Lemon Popsicles","Save-It Sale","Food","0","Daily Paper","1","4","8179"
"Big Time Lemon Popsicles","Save-It Sale","Food","0","In-Store Coupon","1","2","7522"
"Big Time Lemon Popsicles","Saving Days","Food","0","Street Handout","1","3","6731"
"Big Time Lemon Popsicles","Shelf Clearing Days","Food","0","Sunday Paper","1","3","9881"
"Big Time Lemon Popsicles","Shelf Emptiers","Food","0","Daily Paper Radio","1","3","14782"
"Big Time Lemon Popsicles","Super Savers","Food","0","Street Handout","1","4","14442.5"
"Big Time Lemon Popsicles","Super Wallet Savers","Food","0","In-Store Coupon","1","1","11087"
"Big Time Lemon Popsicles","Three for One","Food","0","In-Store Coupon","1","4","12548"
"Big Time Lemon Popsicles","Two Day Sale","Food","0","Radio","1","3","7327"
"Big Time Lemon Popsicles","Wallet Savers","Food","0","TV","1","2","13936"
"Big Time Lemon Popsicles","Wallet Savers","Food","0","TV","1","4","6212"
"Big Time Lemon Popsicles","Weekend Markdown","Food","0","Daily Paper","1","3","14057"
"Big Time Lemon Popsicles","Weekend Markdown","Food","0","Daily Paper Radio","1","3","6963"
"Big Time Lime Popsicles","No Promotion","Food","1","No Media","0","0","0"
"Big Time Lime Popsicles","Best Savings","Food","1","Sunday Paper","1","3","10612"
"Big Time Lime Popsicles","Big Time Discounts","Food","1","In-Store Coupon","1","3","12114"
"Big Time Lime Popsicles","Big Time Savings","Food","1","Daily Paper Radio","1","3","12938"
"Big Time Lime Popsicles","Bye Bye Baby","Food","1","Daily Paper Radio TV","1","3","5816"
"Big Time Lime Popsicles","Bye Bye Baby","Food","1","In-Store Coupon","1","4","12741"
"Big Time Lime Popsicles","Bye Bye Baby","Food","1","Radio","1","4","9058"
"Big Time Lime Popsicles","Bye Bye Baby","Food","1","Sunday Paper","1","1","13818"
"Big Time Lime Popsicles","Coupon Spectacular","Food","1","Radio","1","3","5513"
"Big Time Lime Popsicles","Dollar Cutters","Food","1","Sunday Paper Radio TV","1","2","13550"
"Big Time Lime Popsicles","Free For All","Food","1","In-Store Coupon","1","2","10906"
"Big Time Lime Popsicles","Free For All","Food","1","Radio","1","2","14887"
"Big Time Lime Popsicles","Go For It","Food","1","Product Attachment","1","2","11930"
"Big Time Lime Popsicles","Green Light Days","Food","1","Sunday Paper","1","3","9257"
"Big Time Lime Popsicles","Green Light Special","Food","1","Product Attachment","1","3","9713"
"Big Time Lime Popsicles","I Cant Believe It Sale","Food","1","Daily Paper Radio TV","1","1","10247"
"Big Time Lime Popsicles","I Cant Believe It Sale","Food","1","Product Attachment","1","4","6947"
"Big Time Lime Popsicles","One Day Sale","Food","1","Daily Paper Radio TV","1","3","8588"
"Big Time Lime Popsicles","Price Smashers","Food","1","Daily Paper Radio","1","1","10802"
"Big Time Lime Popsicles","Price Winners","Food","1","Daily Paper","1","1","6897"
"Big Time Lime Popsicles","Price Winners","Food","1","Product Attachment","1","3","8679"
"Big Time Lime Popsicles","Sale Winners","Food","1","In-Store Coupon","1","1","9938"
"Big Time Lime Popsicles","Sale Winners","Food","1","In-Store Coupon","1","2","14735"
"Big Time Lime Popsicles","Sales Days","Food","1","Daily Paper Radio TV","1","3","11640"
"Big Time Lime Popsicles","Save-It Sale","Food","1","Daily Paper","1","4","8179"
"Big Time Lime Popsicles","Shelf Clearing Days","Food","1","Daily Paper Radio","1","2","7641"
"Big Time Lime Popsicles","Shelf Clearing Days","Food","1","Sunday Paper","1","3","9881"
"Big Time Lime Popsicles","Super Duper Savers","Food","1","Daily Paper Radio","1","3","6087"
"Big Time Lime Popsicles","Super Duper Savers","Food","1","Sunday Paper","1","3","6965"
"Big Time Lime Popsicles","Super Savers","Food","1","Street Handout","1","4","14454"
"Big Time Lime Popsicles","Three for One","Food","1","In-Store Coupon","1","4","12548"
"Big Time Lime Popsicles","Three for One","Food","1","Sunday Paper Radio","1","3","13162"
"Big Time Lime Popsicles","Tip Top Savings","Food","1","Daily Paper Radio","1","3","7959"
"Big Time Lime Popsicles","Tip Top Savings","Food","1","Daily Paper Radio TV","1","3","8686"
"Big Time Lime Popsicles","Two Day Sale","Food","1","Daily Paper Radio","1","3","14975"
"Big Time Lime Popsicles","Two Day Sale","Food","1","Daily Paper Radio TV","1","4","9734"
"Big Time Lime Popsicles","Two Day Sale","Food","1","Radio","1","3","9128"
"Big Time Lime Popsicles","Wallet Savers","Food","1","TV","1","4","6212"
"Big Time Lime Popsicles","Weekend Markdown","Food","1","Sunday Paper","1","2","11047"
"Big Time Lime Popsicles","Weekend Markdown","Food","1","Sunday Paper","1","4","13360"
"Big Time Lime Popsicles","Weekend Markdown","Food","1","TV","1","2","8990"
"Big Time Low Fat French Fries","No Promotion","Food","0","No Media","0","0","0"
"Big Time Low Fat French Fries","Big Promo","Food","0","Radio","1","3","9852"
"Big Time Low Fat French Fries","Bye Bye Baby","Food","0","Radio","1","4","9058"
"Big Time Low Fat French Fries","Double Down Sale","Food","0","Cash Register Handout","1","4","14271"
"Big Time Low Fat French Fries","Double Down Sale","Food","0","Radio","1","2","5079"
"Big Time Low Fat French Fries","Fantastic Discounts","Food","0","Radio","1","2","13746"
"Big Time Low Fat French Fries","Go For It","Food","0","Product Attachment","1","2","11930"
"Big Time Low Fat French Fries","Green Light Days","Food","0","Daily Paper","1","3","7576"
"Big Time Low Fat French Fries","Green Light Special","Food","0","Sunday Paper Radio","1","3","14834"
"Big Time Low Fat French Fries","High Roller Savings","Food","0","Daily Paper Radio","1","1","8416"
"Big Time Low Fat French Fries","High Roller Savings","Food","0","TV","1","3","7261"
"Big Time Low Fat French Fries","I Cant Believe It Sale","Food","0","Daily Paper Radio TV","1","1","10247"
"Big Time Low Fat French Fries","I Cant Believe It Sale","Food","0","Product Attachment","1","4","6947"
"Big Time Low Fat French Fries","Money Savers","Food","0","Sunday Paper Radio TV","1","2","8261"
"Big Time Low Fat French Fries","Money Savers","Food","0","TV","1","3","6570"
"Big Time Low Fat French Fries","One Day Sale","Food","0","Cash Register Handout","1","3","13896"
"Big Time Low Fat French Fries","Pick Your Savings","Food","0","Radio","1","2","14717"
"Big Time Low Fat French Fries","Price Winners","Food","0","Sunday Paper Radio","1","1","12251"
"Big Time Low Fat French Fries","Sale Winners","Food","0","Product Attachment","1","2","13770"
"Big Time Low Fat French Fries","Sales Days","Food","0","Street Handout","1","2","14814"
"Big Time Low Fat French Fries","Save-It Sale","Food","0","Bulk Mail","1","2","5902"
"Big Time Low Fat French Fries","Saving Days","Food","0","Daily Paper Radio TV","1","4","9065"
"Big Time Low Fat French Fries","Shelf Clearing Days","Food","0","Daily Paper Radio","1","2","7641"
"Big Time Low Fat French Fries","Shelf Emptiers","Food","0","Daily Paper Radio","1","3","14782"
"Big Time Low Fat French Fries","Shelf Emptiers","Food","0","In-Store Coupon","1","1","8773"
"Big Time Low Fat French Fries","Super Duper Savers","Food","0","Daily Paper Radio","1","3","8776"
"Big Time Low Fat French Fries","Super Duper Savers","Food","0","Street Handout","1","3","5100"
"Big Time Low Fat French Fries","Tip Top Savings","Food","0","Bulk Mail","1","3","10666"
"Big Time Low Fat French Fries","Unbeatable Price Savers","Food","0","Daily Paper","1","3","10673"
"Big Time Low Fat French Fries","Weekend Markdown","Food","0","Daily Paper","1","3","14057"
"Big Time Low Fat French Fries","Weekend Markdown","Food","0","Daily Paper Radio","1","3","6963"
"Big Time Low Fat Waffles","No Promotion","Food","1","No Media","0","0","0"
"Big Time Low Fat Waffles","Bag Stuffers","Food","1","Daily Paper","1","3","7032"
"Big Time Low Fat Waffles","Best Savings","Food","1","Cash Register Handout","1","2","11017"
"Big Time Low Fat Waffles","Best Savings","Food","1","Product Attachment","1","1","12512"
"Big Time Low Fat Waffles","Big Time Discounts","Food","1","Daily Paper","1","4","9598"
"Big Time Low Fat Waffles","Big Time Savings","Food","1","Radio","1","3","5345"
"Big Time Low Fat Waffles","Bye Bye Baby","Food","1","Daily Paper Radio TV","1","3","5816"
"Big Time Low Fat Waffles","Coupon Spectacular","Food","1","In-Store Coupon","1","3","12583"
"Big Time Low Fat Waffles","Coupon Spectacular","Food","1","Radio","1","3","5513"
"Big Time Low Fat Waffles","Dollar Cutters","Food","1","Sunday Paper Radio","1","2","13674"
"Big Time Low Fat Waffles","Free For All","Food","1","Cash Register Handout","1","4","6127"
"Big Time Low Fat Waffles","Free For All","Food","1","In-Store Coupon","1","2","10906"
"Big Time Low Fat Waffles","Free For All","Food","1","Radio","1","3","14090"
"Big Time Low Fat Waffles","Go For It","Food","1","Radio","1","4","13717"
"Big Time Low Fat Waffles","Green Light Days","Food","1","Cash Register Handout","1","3","13919"
"Big Time Low Fat Waffles","Green Light Special","Food","1","Product Attachment","1","3","9713"
"Big Time Low Fat Waffles","High Roller Savings","Food","1","Daily Paper Radio TV","1","2","6815"
"Big Time Low Fat Waffles","I Cant Believe It Sale","Food","1","Daily Paper Radio TV","1","1","10247"
"Big Time Low Fat Waffles","Mystery Sale","Food","1","Sunday Paper Radio","1","1","13747"
"Big Time Low Fat Waffles","Price Destroyers","Food","1","Radio","1","4","11249"
"Big Time Low Fat Waffles","Price Savers","Food","1","Sunday Paper Radio","1","4","5436"
"Big Time Low Fat Waffles","Price Smashers","Food","1","Street Handout","1","4","9545"
"Big Time Low Fat Waffles","Price Winners","Food","1","Cash Register Handout","1","4","10390"
"Big Time Low Fat Waffles","Price Winners","Food","1","In-Store Coupon","1","4","9463"
"Big Time Low Fat Waffles","Price Winners","Food","1","Product Attachment","1","2","12372"
"Big Time Low Fat Waffles","Sales Days","Food","1","Daily Paper Radio TV","1","3","11640"
"Big Time Low Fat Waffles","Saving Days","Food","1","Street Handout","1","3","6731"
"Big Time Low Fat Waffles","Savings Galore","Food","1","Product Attachment","1","3","10519"
"Big Time Low Fat Waffles","Super Savers","Food","1","Street Handout","1","4","14454"
"Big Time Low Fat Waffles","Super Wallet Savers","Food","1","In-Store Coupon","1","1","11087"
"Big Time Low Fat Waffles","Three for One","Food","1","In-Store Coupon","1","4","12548"
"Big Time Low Fat Waffles","Tip Top Savings","Food","1","Daily Paper Radio TV","1","3","8686"
"Big Time Low Fat Waffles","Weekend Markdown","Food","1","Daily Paper","1","3","14057"
"Big Time Low Fat Waffles","Weekend Markdown","Food","1","Daily Paper Radio","1","3","6963"
"Big Time Low Fat Waffles","Weekend Markdown","Food","1","In-Store Coupon","1","1","7305"
"Big Time Orange Popsicles","No Promotion","Food","1","No Media","0","0","0"
