Placa;Fecha;Distancia Recorrida (Km);Tiempo de Actividad;Velocidad Promedio;Maxima Velocidad;Fuera del rango de velocidad;Frenada Fuerte;Aceleracion Fuerte;Tiempo Ralenti
SSQ126;4/06/2018;13.01;1;53.5;72.2;0;0;0;0
SSQ131;4/06/2018;0;0;0;0;0;0;0;0
SSQ137;4/06/2018;0;0;0;0;0;0;0;0
SSQ138;4/06/2018;0;0;0;0;0;0;0;0
SSQ184;4/06/2018;0;0;0;0;0;0;0;0
SSQ185;4/06/2018;0;0;0;0;0;0;0;0
SSQ217;4/06/2018;0;0;0;0;0;0;0;0
SSQ295;4/06/2018;0;0;0;0;0;0;0;0
SSQ516;4/06/2018;115.23;7.083333333;24.5;61.1;0;0;0;0
SSQ519;4/06/2018;0;0;0;0;0;0;0;0
SST784;4/06/2018;0;0;0;0;0;0;0;0
SST793;4/06/2018;0;0;0;0;0;0;0;0
SXU687;4/06/2018;0;0;0;0;0;0;0;0
SXV541;4/06/2018;0;0;0;0;0;0;0;0
TRL720;4/06/2018;231;8.316666667;33.4;61.9;0;0;0;0.25
TRL815;4/06/2018;0;0;0;0;0;0;0;0
VJK172;4/06/2018;171.9;4.1;51.3;59.1;0;0;0;0.2
VJK173;4/06/2018;0;0;0;0;0;0;0;0
WDP400;4/06/2018;0;0;0;0;0;0;0;0
KJB482;5/06/2018;60.34;3.766666667;26.1;75.9;0;0;0;0
KJB485;5/06/2018;0;0;0;0;0;0;0;0
KUM812;5/06/2018;0;0;0;0;0;0;0;0
SMK784;5/06/2018;46;9.083333333;22.7;60.8;0;0;0;0
SSP988;5/06/2018;300.2;7.15;54.5;76.1;0;0;0;0
SSQ034;5/06/2018;71.7;3.716666667;30.3;60.9;0;0;0;0.05
SSQ086;5/06/2018;22.5;1.733333333;27.5;64.1;0;0;0;0
SSQ180;5/06/2018;0;0;0;0;0;0;0;0
SSQ216;5/06/2018;154.9;7.65;36.2;64.5;0;0;0;2.133333333
SSQ226;5/06/2018;0;0;0;0;0;0;0;0
SSQ269;5/06/2018;122.2;7.9;31.9;76.8;0;0;0;0
SSQ504;5/06/2018;20.3;2.683333333;21;62.9;0;0;0;0
SSQ505;5/06/2018;0;0;0;0;0;0;0;0
SSQ517;5/06/2018;20.2;1.983333333;21.3;43.7;0;0;0;0
SSQ518;5/06/2018;15.5;11.03333333;14;25.1;0;0;0;14.73333333
SSQ520;5/06/2018;25.8;9.75;31.7;58;0;0;0;0.216666667
SST787;5/06/2018;0;0;0;0;0;0;0;0
SST794;5/06/2018;0;0;0;0;0;0;0;0
SST799;5/06/2018;0;0;0;0;0;0;0;0
SST806;5/06/2018;0;0;0;0;0;0;0;0
SST812;5/06/2018;0;0.333333333;0;0;0;0;0;0
SST847;5/06/2018;14.59;1.95;30.8;70.3;0;0;0;0
SST848;5/06/2018;0;0;0;0;0;0;0;0
SST852;5/06/2018;10.7;5.983333333;21.6;47.8;0;0;0;0
SXU686;5/06/2018;20;2.85;26.2;56;0;0;0;0
SXU997;5/06/2018;465.9;12.35;48;70.2;0;0;0;0
SZV599;5/06/2018;0;0;0;0;0;0;0;0
SZV601;5/06/2018;9.6;0.4;47.1;56;0;0;0;0.016666667
TUL304;5/06/2018;348.3;6.216666667;48.2;62;0;0;0;0.216666667
TUL498;5/06/2018;0;0;0;0;0;0;0;0
TUL659;5/06/2018;0;0;0;0;0;0;0;0
WCT672;5/06/2018;40.4;1.85;36.6;56;0;0;0;0.466666667
WEO953;5/06/2018;481.9;9.766666667;55.8;75.7;0;0;0;0
XIE470;5/06/2018;177.2;8.25;33.8;68.4;0;0;0;0.033333333
XIE691;5/06/2018;68.3;3.5;26.4;73.2;0;0;0;0.016666667
XIE692;5/06/2018;0.1;12.1;5.2;5.2;0;0;0;0
XIE694;5/06/2018;63.4;6.9;23.5;73.6;0;0;0;0
XJA060;5/06/2018;10.1;6.6;21.6;41.7;0;0;0;0
XJA409;5/06/2018;0;0.333333333;0;0;0;0;0;0.166666667
SSQ135;5/06/2018;100.72;5.633333333;39.9;70.3;0;0;0;0
XIE683;5/06/2018;17.27;2.866666667;15.7;33.3;0;0;0;0
SSQ015;5/06/2018;135.05;3.783333333;45.2;70.3;0;0;0;0
SSQ271;5/06/2018;131.96;9.25;19.2;46.2;0;0;0;0
SSQ130;5/06/2018;180.74;10.36666667;22.1;57.4;0;0;0;0
TUL658;5/06/2018;4.59;0.633333333;30.2;42.6;0;0;0;0
T2376;5/06/2018;0.24;5.566666667;5.6;5.6;0;0;0;0
SSQ093;5/06/2018;0;0;0;0;0;0;0;0
SSQ225;5/06/2018;0.26;0.266666667;0;0;0;0;0;0
SST808;5/06/2018;8.2;3.033333333;34.2;64.2;0;0;0;1.166666667
SSQ227;5/06/2018;174.1;5.033333333;39.8;61.1;0;0;0;0
TGM572;5/06/2018;65.19;1.95;42.8;72.2;0;0;0;0
SSQ010;5/06/2018;50.03;6.183333333;13.8;31.5;0;0;0;0
SSQ129;5/06/2018;0.08;0.283333333;7.4;7.4;0;0;0;0
SSQ139;5/06/2018;189.06;6.583333333;40.7;66.6;0;0;0;0
SMK745;5/06/2018;91.78;2.75;44;68.5;0;0;0;0
SST788;5/06/2018;62.7;2.75;38.6;69.9;0;0;0;0.066666667
SSQ220;5/06/2018;175.1;4.666666667;39.2;70;0;0;0;0.166666667
SSP993;5/06/2018;94.85;2.8;38.9;61.1;0;0;0;0
SST835;5/06/2018;0;0;0;0;0;0;0;0
SSQ017;5/06/2018;155.55;8.083333333;20.3;37;0;0;0;0
SST853;5/06/2018;0.12;0.616666667;5.6;5.6;0;0;0;0
SSQ032;5/06/2018;0;0;0;0;0;0;0;0
SSQ005;5/06/2018;153.09;5.233333333;39.4;64.8;0;0;0;0
SSQ223;5/06/2018;0;0;0;0;0;0;0;0
SSQ234;5/06/2018;79.52;2.05;54.6;72.2;0;0;0;0
SSQ014;5/06/2018;20.43;3.516666667;30.5;62.9;0;0;0;0
SSQ091;5/06/2018;171.34;6.2;36.6;70.3;0;0;0;0
SSQ183;5/06/2018;106.2;3.666666667;47.4;77.7;0;0;0;0.2
SSQ228;5/06/2018;26.56;4.733333333;14.3;25.9;0;0;0;0
SSQ155;5/06/2018;138.41;5.116666667;40.9;62.9;0;0;0;0
SST856;5/06/2018;0.3;0.35;8.3;8.9;0;0;0;0
SSQ133;5/06/2018;189.97;4.25;49.8;64.8;0;0;0;0
SSQ157;5/06/2018;263.95;8.533333333;40.1;61.1;0;0;0;0
SSQ158;5/06/2018;382.4;15.45;35.3;62.9;0;0;0;0
SON561;5/06/2018;117.3;6.333333333;36.9;65.2;0;0;0;1.533333333
SSQ275;5/06/2018;0;0;0;0;0;0;0;0
SSQ218;5/06/2018;211.85;6.65;41.5;62.9;0;0;0;0
SSQ298;5/06/2018;39.91;2.866666667;32.8;64.8;0;0;0;0
SSQ008;5/06/2018;47.81;3.616666667;33;42.6;0;0;0;0
SSQ018;5/06/2018;0;0;0;0;0;0;0;0
SSQ187;5/06/2018;116.7;3.766666667;42.6;64.1;0;0;0;0
SSQ221;5/06/2018;129.28;7.266666667;29.2;51.8;0;0;0;0
SSQ274;5/06/2018;7.17;0.883333333;23.7;55.5;0;0;0;0
SST798;5/06/2018;77.61;4.416666667;38.3;70.3;0;0;0;0
SST789;5/06/2018;31.82;2.816666667;29.1;53.7;0;0;0;0
SSQ215;5/06/2018;0;2.616666667;0;0;0;0;0;0
SST810;5/06/2018;0.62;0.4;6.7;11.1;0;0;0;0
SSQ132;5/06/2018;0;0;0;0;0;0;0;0
SXU801;5/06/2018;313.76;13.06666667;25.3;64.8;0;0;0;0
SSQ164;5/06/2018;70.6;2.25;40;64.8;0;0;0;0
TFU029;5/06/2018;191.5;12.25;41.4;83.1;0;0;1;6.5
SSQ165;5/06/2018;5.81;0.85;24.3;42.6;0;0;0;0
T2124;5/06/2018;0;0;25.5;48.1;0;0;0;0
MI036046;5/06/2018;0;6.4;0;0;0;0;0;6.083333333
A63003243;5/06/2018;0;1.8;0;0;0;0;0;1.65
A52506011;5/06/2018;0;0;0;0;0;0;0;0
MI036047;5/06/2018;0;0;0;0;0;0;0;0
SSP973;5/06/2018;61.21;2.466666667;41;70.3;0;0;0;0
SSQ335;5/06/2018;192.43;5.616666667;38.7;61.1;0;0;0;0
SSQ182;5/06/2018;66.68;4.283333333;41.7;62.9;0;0;0;0
SSQ089;5/06/2018;0;0;0;0;0;0;0;0
SST850;5/06/2018;57.75;2.283333333;43.4;66.6;0;0;0;0
SST804;5/06/2018;140.9;5.433333333;36.8;75.9;0;0;0;0
SST842;5/06/2018;0;0;0;0;0;0;0;0
6YG00735;5/06/2018;0;0;0;0;0;0;0;0
K8614;5/06/2018;0.1;1.583333333;7.9;13;0;0;0;1.033333333
SSQ233;5/06/2018;9.1;1.25;22.8;44.9;0;0;0;0
SSQ154;5/06/2018;0;0;0;0;0;0;0;0
SSQ278;5/06/2018;214.1;10.46666667;23.4;64.4;0;0;0;0
SSQ270;5/06/2018;193.7;4.9;51.8;64.8;0;0;0;0
SSP992;5/06/2018;0;0;0;0;0;0;0;0
SXU799;5/06/2018;47.48;1.133333333;47.8;70.3;0;0;0;0
SSQ219;5/06/2018;0.04;0.266666667;0;0;0;0;0;0
KJB448;5/06/2018;91.17;3.216666667;52.7;131.3;0;0;0;0
SMK871;5/06/2018;166.62;3.416666667;68.7;75.9;0;0;0;0
SSP974;5/06/2018;0;0.333333333;0;0;0;0;0;0
SSP990;5/06/2018;0;0.15;0;0;0;0;0;0
SSP995;5/06/2018;155.8;4.083333333;54;77.7;0;0;0;0
SSQ000;5/06/2018;0.68;0.883333333;6.1;7.4;0;0;0;0
SSQ031;5/06/2018;80.04;10.26666667;25.2;70.3;0;0;0;0
SSQ126;5/06/2018;580.5;11.78333333;55.5;74;0;0;0;0
SSQ131;5/06/2018;110.12;3.2;50.4;77.7;0;0;0;0
SSQ137;5/06/2018;0.12;0.666666667;5.6;5.6;0;0;0;0
SSQ138;5/06/2018;0;0.216666667;0;0;0;0;0;0
SSQ184;5/06/2018;0;0;0;0;0;0;0;0
SSQ185;5/06/2018;0;0;0;0;0;0;0;0
SSQ217;5/06/2018;0;0;0;0;0;0;0;0
SSQ295;5/06/2018;14.56;1.883333333;30.2;59.2;0;0;0;0
SSQ516;5/06/2018;156.97;7.25;30.1;59.2;0;0;0;0
SSQ519;5/06/2018;19.8;16.8;29.2;68.2;0;0;0;1.083333333
SST784;5/06/2018;0;0;0;0;0;0;0;0
SST793;5/06/2018;0;0;0;0;0;0;0;0
SXU687;5/06/2018;0;0;0;0;0;0;0;0
SXV541;5/06/2018;0;0;0;0;0;0;0;0
TRL720;5/06/2018;256.7;5.85;37.6;66.8;0;0;0;0.15
TRL815;5/06/2018;0.1;0.083333333;0;0;0;0;0;0
VJK172;5/06/2018;9.7;0.4;41.6;52.1;0;0;0;0
VJK173;5/06/2018;0.06;0.116666667;0;0;0;0;0;0
WDP400;5/06/2018;53.42;5.85;19.1;57.4;0;0;0;0
KJB482;6/06/2018;0;0;0;0;0;0;0;0
KJB485;6/06/2018;81.87;1.5;76;127.7;7;0;0;0
KUM812;6/06/2018;0;0;0;0;0;0;0;0
SMK784;6/06/2018;0;0.266666667;0;0;0;0;0;0
SSP988;6/06/2018;313.6;7.8;46.8;74.3;0;0;0;0
SSQ034;6/06/2018;55;2.766666667;45.5;66.5;0;0;0;0.333333333
SSQ086;6/06/2018;336.3;10.58333333;49;78.5;0;0;0;0.016666667
SSQ180;6/06/2018;0;0;0;0;0;0;0;0
SSQ216;6/06/2018;12.7;8.666666667;27.6;56.5;0;0;0;15
SSQ226;6/06/2018;0;0;0;0;0;0;0;0
SSQ269;6/06/2018;0.4;18.83333333;0;0;0;0;0;0
SSQ504;6/06/2018;81.8;7.466666667;28.9;66.5;0;0;0;0.666666667
SSQ505;6/06/2018;0;0;0;0;0;0;0;0
SSQ517;6/06/2018;28.6;3.316666667;32.1;63.6;0;0;0;0
SSQ518;6/06/2018;180;13.35;21.8;55.8;0;0;0;0.133333333
SSQ520;6/06/2018;17.3;2.366666667;29;53;0;0;0;0.1
SST787;6/06/2018;0;0;0;0;0;0;0;0
SST794;6/06/2018;0;0;0;0;0;0;0;0
SST799;6/06/2018;0;0;0;0;0;0;0;0
SST806;6/06/2018;0;0;0;0;0;0;0;0
SST812;6/06/2018;21.5;2.216666667;29.1;68.5;0;0;0;0
SST847;6/06/2018;14.8;2.633333333;29.4;72.2;0;0;0;0
SST848;6/06/2018;0;0;0;0;0;0;0;0
SST852;6/06/2018;56.7;5.766666667;23.6;56.7;0;0;0;0
SXU686;6/06/2018;28;3.916666667;34.3;72.1;0;0;0;0
SXU997;6/06/2018;306;9.933333333;43.6;72.1;0;0;0;0.116666667
SZV599;6/06/2018;0;0;0;0;0;0;0;0
SZV601;6/06/2018;0.1;0.65;0;0;0;0;0;0
TUL304;6/06/2018;330.2;9.683333333;42.8;63.7;0;0;0;0.083333333
TUL498;6/06/2018;0;0;0;0;0;0;0;0
TUL659;6/06/2018;0;0;0;0;0;0;0;0
WCT672;6/06/2018;0;0;0;0;0;0;0;0
WEO953;6/06/2018;47;4.016666667;18.8;50.3;0;0;0;0
XIE470;6/06/2018;29.3;3.116666667;23.4;65.4;0;0;0;0
XIE691;6/06/2018;0;0;0;0;0;0;0;0
XIE692;6/06/2018;0;0.083333333;0;0;0;0;0;0
XIE694;6/06/2018;40.1;5.55;32.4;70.8;0;0;0;0
XJA060;6/06/2018;0;0.066666667;0;0;0;0;0;0
XJA409;6/06/2018;0;0;0;0;0;0;0;0
SSQ135;6/06/2018;181.47;11.91666667;18.6;68.5;0;0;0;0
XIE683;6/06/2018;0;0;0;0;0;0;0;0
SSQ015;6/06/2018;322.24;8.983333333;41;62.9;0;0;0;0
SSQ271;6/06/2018;135.19;7.383333333;21.1;53.7;0;0;0;0
SSQ130;6/06/2018;319.48;11.01666667;32.8;61.1;0;0;0;0
TUL658;6/06/2018;0;0.45;0;0;0;0;0;0
T2376;6/06/2018;0.08;1.566666667;0;0;0;0;0;0
SSQ093;6/06/2018;0;0;0;0;0;0;0;0
SSQ225;6/06/2018;0.1;0.433333333;0;0;0;0;0;0
SST808;6/06/2018;160.6;4.816666667;47.1;74.3;0;7;0;0.45
SSQ227;6/06/2018;99.38;2.816666667;47.9;68.5;0;0;0;0
TGM572;6/06/2018;42.53;1.716666667;45.6;62.9;0;0;0;0
SSQ010;6/06/2018;90.97;7.666666667;18.4;40.7;0;0;0;0
SSQ129;6/06/2018;0.11;0.15;0;0;0;0;0;0
SSQ139;6/06/2018;297.33;15.65;20.4;64.8;0;0;0;0
SMK745;6/06/2018;122.31;4.15;38.9;57.4;0;0;0;0
SST788;6/06/2018;152.6;6.1;34.3;82.5;0;3;1;0.216666667
SSQ220;6/06/2018;0;0.3;0;0;0;0;0;0.116666667
SSP993;6/06/2018;95.74;2.583333333;45.7;70.3;0;0;0;0
SST835;6/06/2018;0;0;0;0;0;0;0;0
SSQ017;6/06/2018;196.85;4.883333333;52.4;66.6;0;0;0;0
SST853;6/06/2018;0.21;1.616666667;0;0;0;0;0;0
SSQ032;6/06/2018;0;0;0;0;0;0;0;0
SSQ005;6/06/2018;85.34;1.966666667;46.7;68.5;0;0;0;0
SSQ223;6/06/2018;2.77;1.083333333;11.4;22.2;0;0;0;0
SSQ234;6/06/2018;47.79;1.616666667;38.6;62.9;0;0;0;0
SSQ014;6/06/2018;195.43;15.01666667;16.5;64.8;0;0;0;0
SSQ091;6/06/2018;82.07;3.466666667;38.4;68.5;0;0;0;0
SSQ183;6/06/2018;0;0;0;0;0;0;0;0
SSQ228;6/06/2018;90.22;7.05;23;46.2;0;0;0;0
SSQ155;6/06/2018;101.43;3.066666667;50.6;72.2;0;0;0;0
SST856;6/06/2018;141.4;3.85;53;67.6;0;0;0;0.283333333
SSQ133;6/06/2018;54;2.066666667;35.6;59.2;0;0;0;0
SSQ157;6/06/2018;214.72;6.516666667;43.9;66.6;0;0;0;0
SSQ158;6/06/2018;1.67;0.866666667;5.6;5.6;0;0;0;0
SON561;6/06/2018;138;5.2;38;59.9;0;0;0;0.75
SSQ275;6/06/2018;0;0;0;0;0;0;0;0
SSQ218;6/06/2018;0;0;0;0;0;0;0;0
SSQ298;6/06/2018;54.38;4.566666667;35.4;61.1;0;0;0;0
SSQ008;6/06/2018;143.81;5.133333333;32.6;55.5;0;0;0;0
SSQ018;6/06/2018;0;0;0;0;0;0;0;0
SSQ187;6/06/2018;137.6;4.083333333;52.5;73.7;0;0;0;0
SSQ221;6/06/2018;187.82;4.283333333;52.8;68.5;0;0;0;0
SSQ274;6/06/2018;28.17;0.833333333;49.7;70.3;0;0;0;0
SST798;6/06/2018;21.91;1.133333333;29.5;48.1;0;0;0;0
SST789;6/06/2018;126.49;5.266666667;39.4;59.2;0;0;0;0
SSQ215;6/06/2018;0;3.866666667;0;0;0;0;0;0
SST810;6/06/2018;32.27;3.233333333;42.2;62.9;0;0;0;0
SSQ132;6/06/2018;69.76;4.383333333;39.6;64.8;0;0;0;0
SXU801;6/06/2018;122.16;4.633333333;42.6;74;0;0;0;0
SSQ164;6/06/2018;76.53;2.833333333;41.1;68.5;0;0;0;0
TFU029;6/06/2018;193.6;7.233333333;42.2;75;0;0;0;1.233333333
SSQ165;6/06/2018;125.72;5.1;39.3;68.5;0;0;0;0
T2124;6/06/2018;0;0;14.2;43.8;0;0;0;0
MI036046;6/06/2018;0;6.133333333;0;0;0;0;0;5.35
A63003243;6/06/2018;0;0.216666667;0;0;0;0;0;0.1
A52506011;6/06/2018;0;0;0;0;0;0;0;0
MI036047;6/06/2018;0;3.616666667;0;0;0;0;0;2.85
SSP973;6/06/2018;181.29;5.9;38.5;68.5;0;0;0;0
SSQ335;6/06/2018;29.13;1.95;43;59.2;0;0;0;0
SSQ182;6/06/2018;458.49;14.66666667;39;68.5;0;0;0;0
SSQ089;6/06/2018;0.27;0.55;0;0;0;0;0;0
SST850;6/06/2018;101.55;3.45;44.4;70.3;0;0;0;0
SST804;6/06/2018;206.81;9.3;29;66.6;0;0;0;0
SST842;6/06/2018;0.55;0.3;9.2;13;0;0;0;0
6YG00735;6/06/2018;0;0;0;0;0;0;0;0
K8614;6/06/2018;1.7;0.983333333;9.4;19.1;0;0;0;0.216666667
SSQ233;6/06/2018;91.4;2.733333333;45.1;64.9;0;0;0;0
SSQ154;6/06/2018;201.19;6.6;37.2;72.2;0;0;0;0
SSQ278;6/06/2018;57.2;3.4;40.2;67.2;0;0;0;0.383333333
SSQ270;6/06/2018;0.43;1.25;6;7.4;0;0;0;0
SSP992;6/06/2018;0;0.116666667;0;0;0;0;0;0
SXU799;6/06/2018;47.67;1.466666667;40;55.5;0;0;0;0
SSQ219;6/06/2018;0.04;0.216666667;0;0;0;0;0;0
KJB448;6/06/2018;19.64;0.733333333;44.1;92.5;0;0;0;0
SMK871;6/06/2018;393.96;8.933333333;56.1;77.7;0;0;0;0
SSP974;6/06/2018;0;2.7;0;0;0;0;0;0
SSP990;6/06/2018;0;0;0;0;0;0;0;0
SSP995;6/06/2018;148.24;6.75;33.9;72.2;0;0;0;0
SSQ000;6/06/2018;238.9;8.916666667;40.9;68.5;0;0;0;0
SSQ031;6/06/2018;103.25;8.516666667;35.7;55.5;0;0;0;0
SSQ126;6/06/2018;420.67;9.683333333;52.7;74;0;0;0;0
SSQ131;6/06/2018;282.8;7.15;47.6;62.9;0;0;0;0
SSQ137;6/06/2018;0.02;6.883333333;0;0;0;0;0;0
SSQ138;6/06/2018;122.34;5.1;38.6;61.1;0;0;0;0
SSQ184;6/06/2018;0.39;1.033333333;5.6;5.6;0;0;0;0
SSQ185;6/06/2018;0;0;0;0;0;0;0;0
SSQ217;6/06/2018;0;0;0;0;0;0;0;0
SSQ295;6/06/2018;15.05;1.816666667;30.8;57.4;0;0;0;0
SSQ516;6/06/2018;91.35;4.016666667;30.2;59.2;0;0;0;0
SSQ519;6/06/2018;21;2.7;28.2;50.5;0;0;0;1.1
SST784;6/06/2018;0;0;0;0;0;0;0;0
SST793;6/06/2018;0;0;0;0;0;0;0;0
SXU687;6/06/2018;0;0.133333333;0;0;0;0;0;0
SXV541;6/06/2018;0;0;0;0;0;0;0;0
TRL720;6/06/2018;0;0;0;0;0;0;0;0
TRL815;6/06/2018;225.9;6.25;37.9;69.8;0;0;0;0
VJK172;6/06/2018;0;0.333333333;0;0;0;0;0;0.133333333
VJK173;6/06/2018;0;0.05;0;0;0;0;0;0
WDP400;6/06/2018;304.99;8.8;47.3;75.9;0;0;0;0
KJB482;7/06/2018;41.8;2.216666667;27.2;94.4;3;0;0;0
KJB485;7/06/2018;0;0;0;0;0;0;0;0
KUM812;7/06/2018;0;0.133333333;0;0;0;0;0;0
SMK784;7/06/2018;49.7;4.75;25.4;61.2;0;0;0;0.083333333
SSP988;7/06/2018;399.4;9.85;50.3;83.9;1;0;0;0.066666667
SSQ034;7/06/2018;264.8;6.566666667;49;66.8;0;0;0;0.083333333
SSQ086;7/06/2018;94;3.7;35.2;71.8;0;0;0;0.1
SSQ180;7/06/2018;0;0;0;0;0;0;0;0
SSQ216;7/06/2018;0;0;0;0;0;0;0;0
SSQ226;7/06/2018;0;0;0;0;0;0;0;0
SSQ269;7/06/2018;0;0;0;0;0;0;0;0
SSQ504;7/06/2018;320;13.43333333;39.1;73.9;0;0;0;0.783333333
SSQ505;7/06/2018;0;0;0;0;0;0;0;0
SSQ517;7/06/2018;271;11.65;37.5;71.1;0;1;0;0
SSQ518;7/06/2018;192.8;18.9;38.1;59.3;0;0;0;10.8
SSQ520;7/06/2018;135.7;3.9;44.6;62.8;0;0;0;0.133333333
SST787;7/06/2018;0;0;0;0;0;0;0;0
SST794;7/06/2018;0;0;0;0;0;0;0;0
SST799;7/06/2018;0;0;0;0;0;0;0;0
SST806;7/06/2018;0;0;0;0;0;0;0;0
SST812;7/06/2018;0.1;1.066666667;0;0;0;0;0;0.15
SST847;7/06/2018;0;0.133333333;0;0;0;0;0;0
SST848;7/06/2018;0;0;0;0;0;0;0;0
SST852;7/06/2018;84.7;13.43333333;23.9;59.2;0;0;0;0.3
SXU686;7/06/2018;97.5;7.233333333;31.7;65.2;0;0;0;0
SXU997;7/06/2018;309.3;8.716666667;48.6;70.7;0;0;0;0.45
SZV599;7/06/2018;0;0;0;0;0;0;0;0
SZV601;7/06/2018;0;2.066666667;0;0;0;0;0;1.233333333
TUL304;7/06/2018;339.8;9.1;43.4;67;0;0;0;0
TUL498;7/06/2018;0;0;0;0;0;0;0;0
TUL659;7/06/2018;0;0;0;0;0;0;0;0
WCT672;7/06/2018;27.1;1.516666667;56.5;65.8;0;0;0;0.383333333
WEO953;7/06/2018;504.1;11.53333333;53;74.1;0;0;0;0.025333333
XIE470;7/06/2018;59.7;4.416666667;20.5;63.5;0;0;0;0
XIE691;7/06/2018;246.8;8.3;37.1;65.6;0;0;0;0
XIE692;7/06/2018;0.2;0.45;0;0;0;0;0;0
XIE694;7/06/2018;32.5;3.566666667;22.6;61.3;0;0;0;0
XJA060;7/06/2018;0.2;0.716666667;0;0;0;0;0;0
XJA409;7/06/2018;0;0;0;0;0;0;0;0
SSQ135;7/06/2018;177.04;8.066666667;37.1;62.9;0;0;0;0
XIE683;7/06/2018;48.74;6.616666667;18.3;53.7;0;0;0;0
SSQ015;7/06/2018;105.02;3.583333333;44.1;68.5;0;0;0;0
SSQ271;7/06/2018;114.59;9.75;16;44.4;0;0;0;0
SSQ130;7/06/2018;78.99;2.85;42.2;68.5;0;0;0;0
TUL658;7/06/2018;0;0;0;0;0;0;0;0
T2376;7/06/2018;0;1;0;0;0;0;0;0
SSQ093;7/06/2018;0;0;0;0;0;0;0;0
SSQ225;7/06/2018;0;0;0;0;0;0;0;0
SST808;7/06/2018;262;9.133333333;38;68.5;0;20;0;0.216666667
SSQ227;7/06/2018;189.92;5.716666667;39.5;62.9;0;0;0;0
TGM572;7/06/2018;191.05;4.5;52;75.9;0;0;0;0
SSQ010;7/06/2018;272.35;11.46666667;28.4;68.5;0;0;0;0
SSQ129;7/06/2018;0;0;0;0;0;0;0;0
SSQ139;7/06/2018;57.49;2.233333333;39.3;66.6;0;0;0;0
SMK745;7/06/2018;95.93;3.1;43;62.9;0;0;0;0
SST788;7/06/2018;193.2;11.31666667;20.5;50.2;0;1;0;0.483333333
SSQ220;7/06/2018;2.4;0.433333333;8.8;10.9;0;0;0;0
SSP993;7/06/2018;107.47;3.116666667;40.2;66.6;0;0;0;0
SST835;7/06/2018;0;0;0;0;0;0;0;0
SSQ017;7/06/2018;132.85;4.466666667;44.6;72.2;0;0;0;0
SST853;7/06/2018;118.4;3.183333333;46.3;68.5;0;0;0;0
SSQ032;7/06/2018;0;0;0;0;0;0;0;0
SSQ005;7/06/2018;4.74;0.55;14.8;25.9;0;0;0;0
SSQ223;7/06/2018;0.06;0;0;0;0;0;0;0
SSQ234;7/06/2018;148.76;4.866666667;38.9;61.1;0;0;0;0
SSQ014;7/06/2018;218.62;11.35;35.2;66.6;0;0;0;0
SSQ091;7/06/2018;0.02;0.133333333;0;0;0;0;0;0
SSQ183;7/06/2018;12.6;0.633333333;33.2;64.4;0;0;0;0
SSQ228;7/06/2018;269.04;9.45;32.5;64.8;0;0;0;0
SSQ155;7/06/2018;58.93;2.566666667;33.2;66.6;0;0;0;0
SST856;7/06/2018;0.1;0.15;8.2;8.2;0;0;0;0
SSQ133;7/06/2018;148.96;5.2;36.2;62.9;0;0;0;0
SSQ157;7/06/2018;204.3;12.38333333;19.5;57.4;0;0;0;0
SSQ158;7/06/2018;334.13;9.666666667;41.5;72.2;0;0;0;0
SON561;7/06/2018;0;0;0;0;0;0;0;0
SSQ275;7/06/2018;0;0;0;0;0;0;0;0
SSQ218;7/06/2018;68.04;2.833333333;34.4;55.5;0;0;0;0
SSQ298;7/06/2018;34.63;3.166666667;32;64.8;0;0;0;0
SSQ008;7/06/2018;105.99;3.283333333;40.8;66.6;0;0;0;0
SSQ018;7/06/2018;0;0.116666667;0;0;0;0;0;0
SSQ187;7/06/2018;48.2;1.583333333;43.7;54.9;0;0;0;0
SSQ221;7/06/2018;134.33;4.183333333;42.4;70.3;0;0;0;0
SSQ274;7/06/2018;2.74;0.3;31.1;61.1;0;0;0;0
SST798;7/06/2018;190.89;8.816666667;37.1;70.3;0;0;0;0
SST789;7/06/2018;144.24;5.45;33.4;57.4;0;0;0;0
SSQ215;7/06/2018;101.38;3.1;39.5;64.8;0;0;0;0
SST810;7/06/2018;0.1;0.35;5.6;5.6;0;0;0;0
SSQ132;7/06/2018;426.41;9.916666667;48.8;68.5;0;0;0;0
SXU801;7/06/2018;0;0;0;0;0;0;0;0
SSQ164;7/06/2018;163.83;7.016666667;41.9;66.6;0;0;0;0
TFU029;7/06/2018;92.3;9.766666667;40.8;62.5;0;0;0;6.183333333
SSQ165;7/06/2018;148.51;9.083333333;24.3;61.1;0;0;0;0
T2124;7/06/2018;0;0;30.7;48.5;0;0;0;0
MI036046;7/06/2018;8.6;7.933333333;22;29.5;0;0;0;0.366111111
A63003243;7/06/2018;0;0;0;0;0;0;0;0
A52506011;7/06/2018;0;0;0;0;0;0;0;0
MI036047;7/06/2018;0;0;29.2;50.3;0;0;0;0
SSP973;7/06/2018;10.34;0.416666667;32.5;53.7;0;0;0;0
SSQ335;7/06/2018;0.04;0.366666667;0;0;0;0;0;0
SSQ182;7/06/2018;141.48;8.666666667;18.6;44.4;0;0;0;0
SSQ089;7/06/2018;0;0;0;0;0;0;0;0
SST850;7/06/2018;306.05;13.63333333;27.6;64.8;0;0;0;0
SST804;7/06/2018;117.93;6.25;30.3;74;0;0;0;0
SST842;7/06/2018;0.07;0.1;0;0;0;0;0;0
