Placa,Fecha Inicial,Hora Inicial,Fecha Final,Hora Final,Duracion,Latitud,Longitud,Geocerca,Distancia Respecto a Parada Anterior,Tiempo Respecto a Parada Anterior,Motor Apagado,Nombre de Informe
AAM675,2018-05-31,13:23:42,2018-05-31,13:39:48,0.268333333,11.452547,-85.840305,GILDAN RIVAS SA,0.3,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-31,13:39:48,2018-05-31,13:49:51,0.1675,11.451824,-85.840718,GILDAN RIVAS SA,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-31,13:52:51,2018-05-31,14:09:54,0.284166667,11.452471,-85.83998,GILDAN RIVAS SA,0.2,0.05,Si,del 28 al 3 de junio
AAM675,2018-06-01,08:44:05,2018-06-01,10:04:17,1.336666667,11.452818,-85.840202,GILDAN RIVAS SA,3.5,18.57,Si,del 28 al 3 de junio
AAM675,2018-06-02,18:09:22,2018-06-02,18:18:22,0.15,15.668448,-87.935811,GILDAN CHOLTEX,759.9,32.08,Si,del 28 al 3 de junio
AAM675,2018-05-28,01:03:20,2018-05-28,01:14:24,0.184444444,15.826009,-87.919893,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-28,01:16:24,2018-05-28,01:26:25,0.166944444,15.826015,-87.918487,PREDIO PUCAB DPT,0.4,0.03,Si,del 28 al 3 de junio
AAM675,2018-05-28,01:26:25,2018-05-28,01:34:48,0.139722222,15.826254,-87.92016,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-28,02:35:08,2018-05-28,02:41:12,0.101111111,15.826606,-87.920688,PREDIO PUCAB DPT,9.9,1.01,Si,del 28 al 3 de junio
AAM675,2018-05-28,02:50:12,2018-05-28,06:54:34,4.072777778,15.826003,-87.919742,PREDIO PUCAB DPT,0.8,0.15,Si,del 28 al 3 de junio
AAM675,2018-05-28,06:54:34,2018-05-28,07:01:39,0.118055556,15.82613,-87.920009,PREDIO PUCAB DPT,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-28,07:01:39,2018-05-28,07:16:22,0.245277778,15.826156,-87.919987,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-28,10:55:46,2018-05-28,13:02:50,2.117777778,15.825643,-87.919204,PREDIO PUCAB DPT,131.8,3.66,Si,del 28 al 3 de junio
AAM675,2018-05-28,13:03:36,2018-05-28,13:19:54,0.271666667,15.825573,-87.91917,PREDIO PUCAB DPT,0,0.01,Si,del 28 al 3 de junio
AAM675,2018-05-28,13:27:13,2018-05-28,13:37:00,0.163055556,15.825624,-87.919147,PREDIO PUCAB DPT,0,0.12,No,del 28 al 3 de junio
AAM675,2018-05-28,13:37:00,2018-05-28,13:46:51,0.164166667,15.825599,-87.919188,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-28,13:46:51,2018-05-28,13:51:57,0.085,15.825599,-87.919188,PREDIO PUCAB DPT,0.1,0.00,No,del 28 al 3 de junio
AAM675,2018-05-28,13:52:43,2018-05-28,14:01:59,0.154444444,15.825617,-87.91848,PREDIO PUCAB DPT,0,0.01,Si,del 28 al 3 de junio
AAM675,2018-05-28,14:01:59,2018-05-28,14:07:02,0.084166667,15.825617,-87.91848,PREDIO PUCAB DPT,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-28,14:17:05,2018-05-28,14:24:10,0.118055556,15.825649,-87.919097,PREDIO PUCAB DPT,0.2,0.17,No,del 28 al 3 de junio
AAM675,2018-05-28,14:24:15,2018-05-28,14:54:04,0.496944444,15.826039,-87.919688,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-28,14:57:30,2018-05-28,15:02:32,0.083888889,15.827105,-87.91827,PREDIO PUCAB DPT,0.4,0.06,Si,del 28 al 3 de junio
AAM675,2018-05-28,15:03:39,2018-05-28,16:17:26,1.229722222,15.827169,-87.918442,PREDIO PUCAB DPT,0,0.02,Si,del 28 al 3 de junio
AAM675,2018-05-28,16:17:26,2018-05-28,16:23:07,0.094722222,15.827169,-87.918442,PREDIO PUCAB DPT,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-28,16:23:07,2018-05-28,16:36:05,0.216111111,15.827197,-87.918431,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-28,16:36:39,2018-05-28,17:01:55,0.421111111,15.827196,-87.918427,PREDIO PUCAB DPT,0,0.01,Si,del 28 al 3 de junio
AAM675,2018-05-28,17:01:55,2018-05-28,17:14:01,0.201666667,15.827196,-87.918427,PREDIO PUCAB DPT,0.4,0.00,No,del 28 al 3 de junio
AAM675,2018-05-28,19:07:25,2018-05-28,19:23:31,0.268333333,15.669571,-87.935609,GILDAN CHOLTEX,39.2,1.89,Si,del 28 al 3 de junio
AAM675,2018-05-28,20:24:35,2018-05-28,20:29:35,0.083333333,15.826497,-87.92059,PREDIO PUCAB DPT,32.2,1.02,Si,del 28 al 3 de junio
AAM675,2018-05-28,20:31:38,2018-05-28,20:47:41,0.2675,15.825679,-87.91861,PREDIO PUCAB DPT,0.3,0.03,Si,del 28 al 3 de junio
AAM675,2018-05-28,20:48:22,2018-05-28,21:03:00,0.243888889,15.826097,-87.919842,PREDIO PUCAB DPT,0,0.01,Si,del 28 al 3 de junio
AAM675,2018-05-28,21:03:00,2018-05-28,21:29:11,0.436388889,15.826097,-87.919842,PREDIO PUCAB DPT,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-28,21:29:11,2018-05-29,03:46:49,6.293888889,15.826133,-87.919916,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-29,03:47:34,2018-05-29,03:59:34,0.2,15.826216,-87.920341,PREDIO PUCAB DPT,0.2,0.01,Si,del 28 al 3 de junio
AAM675,2018-05-29,04:00:34,2018-05-29,04:07:37,0.1175,15.827375,-87.918502,PREDIO PUCAB DPT,0.2,0.02,Si,del 28 al 3 de junio
AAM675,2018-05-29,04:07:37,2018-05-29,04:13:37,0.1,15.827058,-87.918309,PREDIO PUCAB DPT,0.1,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-29,11:35:40,2018-05-29,11:40:40,0.083333333,15.82611,-87.920041,PREDIO PUCAB DPT,114.9,7.37,Si,del 28 al 3 de junio
AAM675,2018-05-29,11:44:43,2018-05-29,11:54:21,0.160555556,15.825677,-87.918046,PREDIO PUCAB DPT,0.1,0.07,Si,del 28 al 3 de junio
AAM675,2018-05-29,11:54:21,2018-05-29,11:59:29,0.085555556,15.825609,-87.918086,PREDIO PUCAB DPT,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-29,12:00:29,2018-05-29,12:08:32,0.134166667,15.825746,-87.918537,PREDIO PUCAB DPT,0.1,0.02,Si,del 28 al 3 de junio
AAM675,2018-05-29,12:08:32,2018-05-29,13:13:48,1.087777778,15.825585,-87.918871,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-29,13:22:29,2018-05-29,13:29:29,0.116666667,15.826472,-87.918572,PREDIO PUCAB DPT,0.6,0.14,Si,del 28 al 3 de junio
AAM675,2018-05-29,13:34:25,2018-05-29,13:56:24,0.366388889,15.826255,-87.920109,PREDIO PUCAB DPT,0.2,0.08,Si,del 28 al 3 de junio
AAM675,2018-05-29,13:59:56,2018-05-29,14:12:13,0.204722222,15.827015,-87.918308,PREDIO PUCAB DPT,0.4,0.06,Si,del 28 al 3 de junio
AAM675,2018-05-29,14:12:13,2018-05-29,14:19:21,0.118888889,15.827014,-87.918307,PREDIO PUCAB DPT,0.1,0.00,No,del 28 al 3 de junio
AAM675,2018-05-29,15:54:14,2018-05-29,15:59:14,0.083333333,15.841399,-87.936825,OPC,5.5,1.58,Si,del 28 al 3 de junio
AAM675,2018-05-29,16:30:23,2018-05-29,17:17:15,0.781111111,15.826885,-87.919908,PREDIO PUCAB DPT,3.8,0.52,Si,del 28 al 3 de junio
AAM675,2018-05-29,17:17:15,2018-05-29,17:24:19,0.117777778,15.826745,-87.919921,PREDIO PUCAB DPT,0.1,0.00,No,del 28 al 3 de junio
AAM675,2018-05-29,18:43:50,2018-05-29,18:49:53,0.100833333,15.838958,-87.933893,OPC,5.3,1.33,Si,del 28 al 3 de junio
AAM675,2018-05-30,09:48:22,2018-05-30,10:12:44,0.406111111,15.550842,-87.996719,REINTER SAP,130.7,14.97,Si,del 28 al 3 de junio
AAM675,2018-05-30,10:12:44,2018-05-30,10:21:58,0.153888889,15.550842,-87.996719,REINTER SAP,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-30,11:33:16,2018-05-30,11:45:21,0.201388889,15.825949,-87.918397,PREDIO PUCAB DPT,48,1.19,Si,del 28 al 3 de junio
AAM675,2018-05-30,11:48:31,2018-05-30,14:54:06,3.093055556,15.825713,-87.919132,PREDIO PUCAB DPT,0.1,0.05,Si,del 28 al 3 de junio
AAM675,2018-05-30,14:57:47,2018-05-30,15:02:50,0.084166667,15.825667,-87.91862,PREDIO PUCAB DPT,0.1,0.06,Si,del 28 al 3 de junio
AAM675,2018-05-30,15:05:50,2018-05-30,15:21:28,0.260555556,15.826916,-87.919832,PREDIO PUCAB DPT,0.3,0.05,Si,del 28 al 3 de junio
AAM675,2018-05-30,15:21:28,2018-05-30,15:28:32,0.117777778,15.826816,-87.919943,PREDIO PUCAB DPT,0.1,0.00,No,del 28 al 3 de junio
AAM675,2018-05-30,15:30:32,2018-05-30,15:36:52,0.105555556,15.825773,-87.919403,PREDIO PUCAB DPT,0.3,0.03,Si,del 28 al 3 de junio
AAM675,2018-05-30,15:38:28,2018-05-30,15:56:26,0.299444444,15.825861,-87.919502,PREDIO PUCAB DPT,0,0.03,Si,del 28 al 3 de junio
AAM675,2018-05-31,15:55:40,2018-05-31,16:03:02,0.122777778,15.842019,-87.934736,OPC,150.7,23.99,Si,del 28 al 3 de junio
AAM675,2018-05-31,16:31:45,2018-05-31,16:44:51,0.218333333,15.82574,-87.918539,PREDIO PUCAB DPT,5.5,0.48,Si,del 28 al 3 de junio
AAM675,2018-05-31,16:45:51,2018-05-31,16:53:04,0.120277778,15.826815,-87.919905,PREDIO PUCAB DPT,0.1,0.02,Si,del 28 al 3 de junio
AAM675,2018-05-31,16:55:06,2018-05-31,17:04:09,0.150833333,15.825925,-87.918441,PREDIO PUCAB DPT,0.4,0.03,Si,del 28 al 3 de junio
AAM675,2018-05-31,17:04:59,2018-05-31,17:16:59,0.2,15.825745,-87.919345,PREDIO PUCAB DPT,0.1,0.01,Si,del 28 al 3 de junio
AAM675,2018-05-31,17:20:02,2018-05-31,17:34:28,0.240555556,15.825626,-87.918321,PREDIO PUCAB DPT,0.1,0.05,Si,del 28 al 3 de junio
AAM675,2018-05-31,17:40:01,2018-05-31,17:49:22,0.155833333,15.826011,-87.919768,PREDIO PUCAB DPT,0.1,0.09,Si,del 28 al 3 de junio
AAM675,2018-05-31,17:54:03,2018-05-31,22:33:50,4.663055556,15.826267,-87.920124,PREDIO PUCAB DPT,0,0.08,Si,del 28 al 3 de junio
AAM675,2018-05-31,22:33:50,2018-05-31,23:24:46,0.848888889,15.826267,-87.920124,PREDIO PUCAB DPT,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-31,23:27:14,2018-05-31,23:35:21,0.135277778,15.827094,-87.918287,PREDIO PUCAB DPT,0.6,0.04,No,del 28 al 3 de junio
AAM675,2018-05-31,23:52:27,2018-06-01,00:05:30,0.2175,15.842477,-87.939695,OPC,4.4,0.29,Si,del 28 al 3 de junio
AAM675,2018-06-01,00:08:30,2018-06-01,00:24:34,0.267777778,15.842956,-87.941155,OPC,0.2,0.05,Si,del 28 al 3 de junio
AAM675,2018-06-01,00:24:34,2018-06-01,00:36:37,0.200833333,15.843392,-87.942459,OPC,0.1,0.00,Si,del 28 al 3 de junio
AAM675,2018-06-01,00:36:37,2018-06-01,00:46:40,0.1675,15.843448,-87.942947,OPC,0.1,0.00,Si,del 28 al 3 de junio
AAM675,2018-06-01,02:13:20,2018-06-01,02:18:23,0.084166667,15.670079,-87.945173,GILDAN CHOLTEX,33.5,1.44,Si,del 28 al 3 de junio
AAM675,2018-06-01,02:21:23,2018-06-01,02:29:23,0.133333333,15.670077,-87.935647,GILDAN CHOLTEX,1.1,0.05,Si,del 28 al 3 de junio
AAM675,2018-06-01,02:34:26,2018-06-01,02:43:26,0.15,15.667845,-87.945678,ZIP CHOLOMA TEXTILES,1,0.08,Si,del 28 al 3 de junio
AAM675,2018-06-01,09:13:13,2018-06-01,09:20:51,0.127222222,15.321152,-87.987593,ZIP VILLANUEVA,55,6.50,Si,del 28 al 3 de junio
AAM675,2018-06-01,09:20:51,2018-06-01,09:29:59,0.152222222,15.321152,-87.987593,ZIP VILLANUEVA,0.2,0.00,No,del 28 al 3 de junio
AAM675,2018-06-01,09:38:19,2018-06-01,10:32:50,0.908611111,15.324132,-87.99,ZIP VILLANUEVA,1.1,0.14,Si,del 28 al 3 de junio
AAM675,2018-06-01,10:37:55,2018-06-01,10:51:06,0.219722222,15.323544,-87.990704,ZIP VILLANUEVA,0.1,0.08,Si,del 28 al 3 de junio
AAM675,2018-06-01,10:52:10,2018-06-01,11:05:10,0.216666667,15.322613,-87.990538,ZIP VILLANUEVA,0.2,0.02,Si,del 28 al 3 de junio
AAM675,2018-06-01,12:04:15,2018-06-01,13:27:26,1.386388889,15.550511,-87.996438,REINTER SAP,31.5,0.98,Si,del 28 al 3 de junio
AAM675,2018-06-01,13:27:26,2018-06-01,13:49:59,0.375833333,15.550511,-87.996438,REINTER SAP,0,0.00,No,del 28 al 3 de junio
AAM675,2018-06-01,14:48:17,2018-06-01,14:57:23,0.151666667,15.826015,-87.919973,PREDIO PUCAB DPT,47.3,0.97,Si,del 28 al 3 de junio
AAM675,2018-06-01,14:58:19,2018-06-01,15:10:59,0.211111111,15.825899,-87.919569,PREDIO PUCAB DPT,0.1,0.02,Si,del 28 al 3 de junio
AAM675,2018-06-01,15:15:01,2018-06-01,15:22:01,0.116666667,15.826101,-87.919765,PREDIO PUCAB DPT,0.1,0.07,Si,del 28 al 3 de junio
AAM675,2018-06-01,15:25:03,2018-06-01,15:43:34,0.308611111,15.827191,-87.918479,PREDIO PUCAB DPT,0.4,0.05,Si,del 28 al 3 de junio
AAM675,2018-06-01,19:33:36,2018-06-01,19:40:39,0.1175,15.321558,-87.986438,ZIP VILLANUEVA,89,3.83,Si,del 28 al 3 de junio
AAM675,2018-06-01,19:42:39,2018-06-01,19:48:27,0.096666667,15.321854,-87.990355,ZIP VILLANUEVA,0.3,0.03,Si,del 28 al 3 de junio
AAM675,2018-06-02,09:30:26,2018-06-02,09:40:07,0.161388889,15.825603,-87.919039,PREDIO PUCAB DPT,82.9,13.70,Si,del 28 al 3 de junio
AAM675,2018-06-02,09:48:19,2018-06-02,09:54:43,0.106666667,15.8259,-87.919523,PREDIO PUCAB DPT,0,0.14,Si,del 28 al 3 de junio
AAM675,2018-06-02,09:55:46,2018-06-02,10:00:49,0.084166667,15.82597,-87.919641,PREDIO PUCAB DPT,0.2,0.02,Si,del 28 al 3 de junio
AAM675,2018-06-02,10:02:49,2018-06-02,10:07:52,0.084166667,15.826303,-87.918321,PREDIO PUCAB DPT,0.2,0.03,Si,del 28 al 3 de junio
AAM675,2018-06-02,10:07:52,2018-06-02,10:18:23,0.175277778,15.825665,-87.919184,PREDIO PUCAB DPT,0.1,0.00,Si,del 28 al 3 de junio
AAM675,2018-06-02,10:19:25,2018-06-02,10:29:44,0.171944444,15.82606,-87.919818,PREDIO PUCAB DPT,0,0.02,Si,del 28 al 3 de junio
AAM675,2018-06-02,10:33:21,2018-06-02,10:39:12,0.0975,15.827025,-87.9183,PREDIO PUCAB DPT,0.4,0.06,Si,del 28 al 3 de junio
AAM675,2018-06-02,11:57:15,2018-06-02,12:04:18,0.1175,15.840987,-87.940174,OPC,5.5,1.30,Si,del 28 al 3 de junio
AAM675,2018-06-02,12:04:18,2018-06-02,12:10:21,0.100833333,15.841227,-87.939893,OPC,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-06-02,12:10:21,2018-06-02,12:19:19,0.149444444,15.841648,-87.940074,OPC,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-06-02,12:20:44,2018-06-02,12:50:47,0.500833333,15.841625,-87.940083,OPC,0,0.02,Si,del 28 al 3 de junio
AAM675,2018-06-02,12:50:47,2018-06-02,13:08:07,0.288888889,15.841625,-87.940083,OPC,0.1,0.00,No,del 28 al 3 de junio
AAM675,2018-06-02,13:08:19,2018-06-02,13:20:30,0.203055556,15.841743,-87.939792,OPC,0,0.00,No,del 28 al 3 de junio
AAM675,2018-06-02,13:23:42,2018-06-02,13:29:49,0.101944444,15.841626,-87.939916,OPC,0,0.05,No,del 28 al 3 de junio
AAM675,2018-06-02,15:58:25,2018-06-02,16:25:17,0.447777778,15.46911,-88.033752,AGENCIA LA MUNDIAL,65.3,2.48,Si,del 28 al 3 de junio
AAM675,2018-05-31,06:15:33,2018-05-31,07:39:12,1.394166667,14.375682,-89.209235,FRONTERA EL POY,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-31,07:40:17,2018-05-31,18:32:35,10.87166667,14.37603,-89.209722,FRONTERA EL POY,0,0.02,Si,del 28 al 3 de junio
AAM675,2018-05-31,18:41:19,2018-05-31,18:46:19,0.083333333,14.3766,-89.209036,FRONTERA EL POY,0.2,0.15,Si,del 28 al 3 de junio
AAM675,2018-06-01,13:11:19,2018-06-01,13:29:22,0.300833333,15.669977,-87.945181,GILDAN CHOLTEX,281.4,18.42,Si,del 28 al 3 de junio
AAM675,2018-06-01,13:29:22,2018-06-01,13:34:25,0.084166667,15.669974,-87.944009,GILDAN CHOLTEX,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-06-01,13:39:28,2018-06-01,13:47:31,0.134166667,15.67086,-87.938622,GILDAN CHOLTEX,0.8,0.08,Si,del 28 al 3 de junio
AAM675,2018-06-01,13:48:31,2018-06-01,13:55:34,0.1175,15.671214,-87.9396,GILDAN CHOLTEX,0.2,0.02,Si,del 28 al 3 de junio
AAM675,2018-06-01,15:18:59,2018-06-01,15:51:15,0.537777778,15.826646,-87.920023,PREDIO PUCAB DPT,43.7,1.39,No,del 28 al 3 de junio
AAM675,2018-06-01,15:53:18,2018-06-01,16:00:18,0.116666667,15.826582,-87.918332,PREDIO PUCAB DPT,0.4,0.03,Si,del 28 al 3 de junio
AAM675,2018-06-01,16:00:18,2018-06-01,16:27:16,0.449444444,15.825714,-87.919299,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-06-01,16:28:17,2018-06-01,16:38:20,0.1675,15.826187,-87.920011,PREDIO PUCAB DPT,0.1,0.02,Si,del 28 al 3 de junio
AAM675,2018-06-01,16:40:20,2018-06-01,16:47:04,0.112222222,15.827445,-87.918491,PREDIO PUCAB DPT,0.3,0.03,Si,del 28 al 3 de junio
AAM675,2018-06-01,16:47:04,2018-06-01,16:53:51,0.113055556,15.826945,-87.918363,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-06-01,16:56:00,2018-06-01,17:06:46,0.179444444,15.827498,-87.919771,PREDIO PUCAB DPT,0.3,0.04,Si,del 28 al 3 de junio
AAM675,2018-06-01,18:34:55,2018-06-01,18:41:58,0.1175,15.84135,-87.935029,OPC,4.2,1.47,Si,del 28 al 3 de junio
AAM675,2018-06-01,18:52:58,2018-06-01,19:01:01,0.134166667,15.840867,-87.936043,OPC,1.6,0.18,Si,del 28 al 3 de junio
AAM675,2018-06-01,19:01:01,2018-06-01,19:12:07,0.185,15.840372,-87.935721,OPC,0.1,0.00,Si,del 28 al 3 de junio
AAM675,2018-06-01,21:30:40,2018-06-01,21:38:43,0.134166667,15.463908,-87.971461,ALMAHSA,67.3,2.31,Si,del 28 al 3 de junio
AAM675,2018-06-01,21:39:43,2018-06-01,21:48:46,0.150833333,15.46272,-87.971928,ALMAHSA,0.3,0.02,Si,del 28 al 3 de junio
AAM675,2018-06-02,10:01:36,2018-06-02,10:12:45,0.185833333,15.550661,-87.996544,REINTER SAP,26.8,12.21,Si,del 28 al 3 de junio
AAM675,2018-06-02,10:15:20,2018-06-02,10:20:20,0.083333333,15.550012,-87.996517,REINTER SAP,0.3,0.04,Si,del 28 al 3 de junio
AAM675,2018-06-02,11:11:41,2018-06-02,11:19:27,0.129444444,15.826126,-87.920046,PREDIO PUCAB DPT,47.1,0.86,Si,del 28 al 3 de junio
AAM675,2018-05-28,01:54:42,2018-05-28,07:18:50,5.402222222,14.37692,-89.209968,FRONTERA EL POY,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-28,07:18:50,2018-05-28,07:26:07,0.121388889,14.37692,-89.209968,FRONTERA EL POY,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-28,07:26:07,2018-05-28,12:49:01,5.381666667,14.376959,-89.209918,FRONTERA EL POY,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-28,12:49:01,2018-05-28,13:06:07,0.285,14.376959,-89.209918,FRONTERA EL POY,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-28,13:06:07,2018-05-28,14:00:00,0.898055556,14.376915,-89.209648,FRONTERA EL POY,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-28,14:01:05,2018-05-28,14:07:08,0.100833333,14.376948,-89.209363,FRONTERA EL POY,0.3,0.02,Si,del 28 al 3 de junio
AAM675,2018-05-29,13:59:39,2018-05-29,14:24:48,0.419166667,15.550872,-87.996745,REINTER SAP,266.5,23.88,Si,del 28 al 3 de junio
AAM675,2018-05-29,15:22:00,2018-05-29,15:28:03,0.100833333,15.826124,-87.920061,PREDIO PUCAB DPT,47.4,0.95,Si,del 28 al 3 de junio
AAM675,2018-05-29,15:30:03,2018-05-29,15:38:03,0.133333333,15.826594,-87.918286,PREDIO PUCAB DPT,0.4,0.03,Si,del 28 al 3 de junio
AAM675,2018-05-29,15:38:03,2018-05-29,16:25:19,0.787777778,15.825677,-87.919247,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-29,16:31:56,2018-05-29,17:20:56,0.816666667,15.826456,-87.919908,PREDIO PUCAB DPT,0.4,0.11,Si,del 28 al 3 de junio
AAM675,2018-05-29,17:20:56,2018-05-29,17:38:13,0.288055556,15.82641,-87.919856,PREDIO PUCAB DPT,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-29,17:38:13,2018-05-29,17:50:32,0.205277778,15.82638,-87.919791,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-29,17:50:32,2018-05-29,17:57:35,0.1175,15.82638,-87.919791,PREDIO PUCAB DPT,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-29,17:57:35,2018-05-29,18:16:08,0.309166667,15.826279,-87.919791,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-29,18:21:12,2018-05-30,04:59:02,10.63055556,15.825692,-87.919206,PREDIO PUCAB DPT,0.3,0.08,Si,del 28 al 3 de junio
AAM675,2018-05-30,05:04:42,2018-05-30,05:10:42,0.1,15.827074,-87.918273,PREDIO PUCAB DPT,0.7,0.09,Si,del 28 al 3 de junio
AAM675,2018-05-30,07:08:49,2018-05-30,07:51:13,0.706666667,15.550956,-87.996542,REINTER SAP,51.8,1.97,Si,del 28 al 3 de junio
AAM675,2018-05-30,09:01:58,2018-05-30,09:11:58,0.166666667,15.550461,-87.99661,REINTER SAP,22.9,1.18,Si,del 28 al 3 de junio
AAM675,2018-05-30,10:01:19,2018-05-30,15:09:04,5.129166667,15.825604,-87.91909,PREDIO PUCAB DPT,47.1,0.82,Si,del 28 al 3 de junio
AAM675,2018-05-30,15:10:58,2018-05-30,17:03:41,1.878611111,15.825589,-87.919124,PREDIO PUCAB DPT,0,0.03,Si,del 28 al 3 de junio
AAM675,2018-05-30,17:13:45,2018-05-30,17:26:48,0.2175,15.826019,-87.919787,PREDIO PUCAB DPT,0.5,0.17,Si,del 28 al 3 de junio
AAM675,2018-05-30,19:25:33,2018-05-30,19:40:02,0.241388889,15.827206,-87.918404,PREDIO PUCAB DPT,66.1,1.98,Si,del 28 al 3 de junio
AAM675,2018-05-30,20:05:23,2018-05-30,21:51:42,1.771944444,15.826187,-87.920224,PREDIO PUCAB DPT,1.1,0.42,Si,del 28 al 3 de junio
AAM675,2018-05-30,21:51:42,2018-05-30,22:41:05,0.823055556,15.826187,-87.920224,PREDIO PUCAB DPT,0,0.00,No,del 28 al 3 de junio
AAM675,2018-05-30,22:41:05,2018-05-31,04:58:43,6.293888889,15.82624,-87.920318,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-31,04:58:43,2018-05-31,05:09:23,0.177777778,15.82624,-87.920318,PREDIO PUCAB DPT,0.1,0.00,No,del 28 al 3 de junio
AAM675,2018-05-31,05:10:23,2018-05-31,08:17:31,3.118888889,15.825585,-87.91908,PREDIO PUCAB DPT,0,0.02,Si,del 28 al 3 de junio
AAM675,2018-05-31,08:22:11,2018-05-31,08:35:15,0.217777778,15.826548,-87.918416,PREDIO PUCAB DPT,0.3,0.08,Si,del 28 al 3 de junio
AAM675,2018-05-31,08:36:15,2018-05-31,08:43:18,0.1175,15.826515,-87.919771,PREDIO PUCAB DPT,0.2,0.02,Si,del 28 al 3 de junio
AAM675,2018-05-31,08:46:18,2018-05-31,09:41:30,0.92,15.826574,-87.919696,PREDIO PUCAB DPT,0.2,0.05,Si,del 28 al 3 de junio
AAM675,2018-05-31,09:41:30,2018-05-31,09:47:30,0.1,15.8267,-87.919198,PREDIO PUCAB DPT,0.1,0.00,Si,del 28 al 3 de junio
AAM675,2018-05-31,09:50:30,2018-05-31,10:50:46,1.004444444,15.826619,-87.920103,PREDIO PUCAB DPT,0.3,0.05,Si,del 28 al 3 de junio
AAM675,2018-05-31,10:54:41,2018-05-31,11:06:08,0.190833333,15.826163,-87.919948,PREDIO PUCAB DPT,0.4,0.07,Si,del 28 al 3 de junio
AAM675,2018-05-31,11:08:44,2018-05-31,11:17:47,0.150833333,15.826451,-87.920495,PREDIO PUCAB DPT,0.1,0.04,Si,del 28 al 3 de junio
AAM675,2018-06-01,06:35:07,2018-06-01,09:27:45,2.877222222,14.379004,-89.209157,FRONTERA EL POY,321.7,19.29,Si,del 28 al 3 de junio
AAM675,2018-06-01,09:27:53,2018-06-01,10:24:10,0.938055556,14.379035,-89.209199,FRONTERA EL POY,0,0.00,Si,del 28 al 3 de junio
AAM675,2018-06-01,10:25:03,2018-06-01,14:41:28,4.273611111,14.379148,-89.209329,FRONTERA EL POY,0,0.01,Si,del 28 al 3 de junio
AAM756,2018-05-28,02:13:06,2018-05-28,07:25:22,5.204444444,15.825717,-87.919399,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM756,2018-05-28,07:30:17,2018-05-28,07:40:06,0.163611111,15.825605,-87.91886,PREDIO PUCAB DPT,0.1,0.08,Si,del 28 al 3 de junio
AAM756,2018-05-28,07:40:06,2018-05-28,07:55:07,0.250277778,15.825682,-87.919157,PREDIO PUCAB DPT,0,0.00,Si,del 28 al 3 de junio
AAM756,2018-05-28,07:56:33,2018-05-28,08:03:44,0.119722222,15.825915,-87.919525,PREDIO PUCAB DPT,0,0.02,Si,del 28 al 3 de junio
AAM756,2018-05-28,08:03:44,2018-05-28,08:08:44,0.083333333,15.825915,-87.919525,PREDIO PUCAB DPT,0.2,0.00,No,del 28 al 3 de junio
