"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost","sales","estimate"
"BBB Best Strawberry Preserves","Three for One","Food",0,"Product Attachment",1,3,12247,11.2,6.63494354512949
"BBB Best Strawberry Preserves","Weekend Markdown","Food",0,"In-Store Coupon",1,1,13590,2.8,6.63494354512949
"BBB Best Strawberry Preserves","You Save Days","Food",0,"TV",1,2,10822,11.2,6.63494354512949
"BBB Best Tomato Sauce","'No Promotion","Food",1,"No Media",0,0,0,81.76,266.201061138571
"BBB Best Tomato Sauce","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,2.92,7.63773512357051
"BBB Best Tomato Sauce","Cash Register Lottery","Food",1,"Daily Paper Radio TV",1,29,5559,1.46,7.63773512357051
"BBB Best Tomato Sauce","High Roller Savings","Food",1,"Daily Paper",1,4,10184,2.19,7.63773512357051
"BBB Best Tomato Sauce","Price Cutters","Food",1,"Cash Register Handout",1,3,14552,1.46,7.63773512357051
"BBB Best Tomato Sauce","Price Cutters","Food",1,"Product Attachment",1,4,12920,2.19,7.63773512357051
"BBB Best Tomato Sauce","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,2.19,7.63773512357051
"BBB Best Tomato Sauce","Price Slashers","Food",1,"Radio",1,3,7698,2.92,7.63773512357051
"BBB Best Tomato Sauce","Sales Days","Food",1,"Daily Paper Radio TV",1,3,9771,2.19,7.63773512357051
"BBB Best Tomato Sauce","Sales Days","Food",1,"TV",1,3,8103,2.92,7.63773512357051
"BBB Best Tomato Sauce","Shelf Clearing Days","Food",1,"In-Store Coupon",1,1,10921,2.19,7.63773512357051
"BBB Best Tomato Sauce","Shelf Clearing Days","Food",1,"Radio",1,3,9977,2.19,7.63773512357051
"BBB Best Tomato Sauce","Two Day Sale","Food",1,"Daily Paper",1,3,10365,2.92,7.63773512357051
"BBB Best Tomato Sauce","Unbeatable Price Savers","Food",1,"Daily Paper Radio TV",1,3,13777,2.92,7.63773512357051
"BBB Best Tomato Sauce","You Save Days","Food",1,"Bulk Mail",1,4,13181,2.92,7.63773512357051
"BBB Best Vegetable Oil","'No Promotion","Food",0,"No Media",0,0,0,302.94,265.19826956013
"BBB Best Vegetable Oil","Cash Register Lottery","Food",0,"In-Store Coupon",1,29,9578,11.88,6.63494354512949
"BBB Best Vegetable Oil","Free For All","Food",0,"Sunday Paper Radio",1,3,12624,11.88,6.63494354512949
"BBB Best Vegetable Oil","High Roller Savings","Food",0,"Daily Paper",1,4,10184,17.82,6.63494354512949
"BBB Best Vegetable Oil","Mystery Sale","Food",0,"Sunday Paper Radio",1,3,9700,8.91,6.63494354512949
"BBB Best Vegetable Oil","One Day Sale","Food",0,"Daily Paper Radio TV",1,3,13175,5.94,6.63494354512949
"BBB Best Vegetable Oil","Price Destroyers","Food",0,"Sunday Paper Radio",1,4,11505,5.94,6.63494354512949
"BBB Best Vegetable Oil","Price Destroyers","Food",0,"TV",1,1,10417,11.88,6.63494354512949
"BBB Best Vegetable Oil","Price Savers","Food",0,"Street Handout",1,2,11513,11.88,6.63494354512949
"BBB Best Vegetable Oil","Price Winners","Food",0,"Street Handout",1,2,6879,14.85,6.63494354512949
"BBB Best Vegetable Oil","Sales Days","Food",0,"Daily Paper Radio TV",1,3,9771,8.91,6.63494354512949
"BBB Best Vegetable Oil","Shelf Emptiers","Food",0,"Daily Paper Radio TV",1,3,10789,11.88,6.63494354512949
"BBB Best Vegetable Oil","Super Savers","Food",0,"Sunday Paper Radio",1,2,6499,8.91,6.63494354512949
"BBB Best Vegetable Oil","Super Wallet Savers","Food",0,"Daily Paper Radio",1,4,10914,14.85,6.63494354512949
"BBB Best Vegetable Oil","Two Day Sale","Food",0,"Sunday Paper",1,3,11946.5,23.76,6.63494354512949
"BBB Best Vegetable Oil","Wallet Savers","Food",0,"Sunday Paper Radio TV",1,4,7995,8.91,6.63494354512949
"BBB Best Vegetable Oil","You Save Days","Food",0,"Bulk Mail",1,4,13181,11.88,6.63494354512949
"BBB Best White Sugar","'No Promotion","Food",1,"No Media",0,0,0,383.76,266.201061138571
"BBB Best White Sugar","Best Savings","Food",1,"Street Handout",1,4,11401,9.84,7.63773512357051
"BBB Best White Sugar","Big Promo","Food",1,"Sunday Paper",1,2,5112,14.76,7.63773512357051
"BBB Best White Sugar","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,7.38,7.63773512357051
"BBB Best White Sugar","Dimes Off","Food",1,"Daily Paper Radio TV",1,2,9647,4.92,7.63773512357051
"BBB Best White Sugar","Go For It","Food",1,"Daily Paper Radio TV",1,4,10055,9.84,7.63773512357051
"BBB Best White Sugar","High Roller Savings","Food",1,"Daily Paper",1,4,10184,27.06,7.63773512357051
"BBB Best White Sugar","Mystery Sale","Food",1,"Sunday Paper Radio",1,3,9700,7.38,7.63773512357051
"BBB Best White Sugar","Price Savers","Food",1,"Cash Register Handout",1,3,12820,9.84,7.63773512357051
"BBB Best White Sugar","Save-It Sale","Food",1,"Daily Paper Radio",1,2,6484,7.38,7.63773512357051
"BBB Best White Sugar","Save-It Sale","Food",1,"Daily Paper Radio TV",1,3,8937,9.84,7.63773512357051
"BBB Best White Sugar","Saving Days","Food",1,"Daily Paper Radio",1,2,11836,4.92,7.63773512357051
"BBB Best White Sugar","Shelf Clearing Days","Food",1,"Radio",1,3,9977,4.92,7.63773512357051
"BBB Best White Sugar","Super Duper Savers","Food",1,"Daily Paper",1,1,9100,4.92,7.63773512357051
"BBB Best White Sugar","Super Savers","Food",1,"Sunday Paper Radio",1,2,6476,7.38,7.63773512357051
"BBB Best White Sugar","Super Wallet Savers","Food",1,"Cash Register Handout",1,2,14019,7.38,7.63773512357051
"BBB Best White Sugar","Three for One","Food",1,"Product Attachment",1,3,12247,9.84,7.63773512357051
"BBB Best White Sugar","Two Day Sale","Food",1,"Daily Paper Radio",1,4,11252,7.38,7.63773512357051
"BBB Best White Sugar","Two Day Sale","Food",1,"Sunday Paper",1,3,11205,7.38,7.63773512357051
"BBB Best White Sugar","Two for One","Food",1,"Bulk Mail",1,2,8642,9.84,7.63773512357051
"BBB Best White Sugar","Unbeatable Price Savers","Food",1,"Sunday Paper Radio TV",1,2,5988,7.38,7.63773512357051
"Best Choice Apple Fruit Roll","'No Promotion","Food",1,"No Media",0,0,0,321.3,266.201061138571
"Best Choice Apple Fruit Roll","Best Savings","Food",1,"Daily Paper Radio TV",1,4,5382,10.8,7.63773512357051
"Best Choice Apple Fruit Roll","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,5.4,7.63773512357051
"Best Choice Apple Fruit Roll","Dollar Days","Food",1,"Daily Paper Radio",1,3,13881,16.2,7.63773512357051
"Best Choice Apple Fruit Roll","Double Down Sale","Food",1,"Street Handout",1,3,5919,8.1,7.63773512357051
"Best Choice Apple Fruit Roll","High Roller Savings","Food",1,"Daily Paper",1,4,10184,8.1,7.63773512357051
"Best Choice Apple Fruit Roll","One Day Sale","Food",1,"Daily Paper Radio TV",1,3,13175,8.1,7.63773512357051
"Best Choice Apple Fruit Roll","Price Savers","Food",1,"Street Handout",1,2,11513,13.5,7.63773512357051
"Best Choice Apple Fruit Roll","Price Winners","Food",1,"Cash Register Handout",1,3,9521,10.8,7.63773512357051
"Best Choice Apple Fruit Roll","Sales Days","Food",1,"TV",1,3,8103,10.8,7.63773512357051
"Best Choice Apple Fruit Roll","Sales Galore","Food",1,"Bulk Mail",1,4,14245,10.8,7.63773512357051
"Best Choice Apple Fruit Roll","Shelf Clearing Days","Food",1,"Radio",1,3,9977,5.4,7.63773512357051
"Best Choice Apple Fruit Roll","Shelf Emptiers","Food",1,"Daily Paper Radio TV",1,3,10789,8.1,7.63773512357051
"Best Choice Apple Fruit Roll","Super Duper Savers","Food",1,"Daily Paper",1,1,9100,8.1,7.63773512357051
"Best Choice Apple Fruit Roll","Super Savers","Food",1,"Sunday Paper Radio",1,2,6499,5.4,7.63773512357051
"Best Choice Apple Fruit Roll","Unbeatable Price Savers","Food",1,"Daily Paper Radio TV",1,3,13777,18.9,7.63773512357051
"Best Choice Avocado Dip","'No Promotion","Food",1,"No Media",0,0,0,332.1,266.201061138571
"Best Choice Avocado Dip","Best Savings","Food",1,"Daily Paper Radio TV",1,4,5382,14.76,7.63773512357051
"Best Choice Avocado Dip","Best Savings","Food",1,"Radio",1,4,13141,4.92,7.63773512357051
"Best Choice Avocado Dip","Big Time Discounts","Food",1,"Product Attachment",1,2,10993,12.3,7.63773512357051
"Best Choice Avocado Dip","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,7.38,7.63773512357051
"Best Choice Avocado Dip","Double Down Sale","Food",1,"Daily Paper",1,1,5596,9.84,7.63773512357051
"Best Choice Avocado Dip","Free For All","Food",1,"Sunday Paper Radio",1,3,12624,9.84,7.63773512357051
"Best Choice Avocado Dip","High Roller Savings","Food",1,"Daily Paper",1,4,10184,7.38,7.63773512357051
"Best Choice Avocado Dip","Price Savers","Food",1,"Product Attachment",1,3,6227,7.38,7.63773512357051
"Best Choice Avocado Dip","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,7.38,7.63773512357051
"Best Choice Avocado Dip","Price Slashers","Food",1,"Radio",1,3,7698,9.84,7.63773512357051
"Best Choice Avocado Dip","Price Winners","Food",1,"Street Handout",1,2,6879,7.38,7.63773512357051
"Best Choice Avocado Dip","Save-It Sale","Food",1,"In-Store Coupon",1,3,5242,2.46,7.63773512357051
"Best Choice Avocado Dip","Saving Days","Food",1,"Daily Paper Radio",1,2,11836,4.92,7.63773512357051
"Best Choice Avocado Dip","Super Duper Savers","Food",1,"Daily Paper",1,1,10091,9.84,7.63773512357051
"Best Choice Avocado Dip","Super Savers","Food",1,"Sunday Paper Radio",1,2,6476,9.84,7.63773512357051
"Best Choice BBQ Potato Chips","'No Promotion","Food",0,"No Media",0,0,0,326.8,265.19826956013
"Best Choice BBQ Potato Chips","Cash Register Lottery","Food",0,"In-Store Coupon",1,29,9578,10.32,6.63494354512949
"Best Choice BBQ Potato Chips","Cash Register Lottery","Food",0,"Sunday Paper Radio",1,29,12361,13.76,6.63494354512949
"Best Choice BBQ Potato Chips","Dollar Days","Food",0,"Sunday Paper",1,1,14304,13.76,6.63494354512949
"Best Choice BBQ Potato Chips","Double Down Sale","Food",0,"Daily Paper Radio",1,4,6267,10.32,6.63494354512949
"Best Choice BBQ Potato Chips","Mystery Sale","Food",0,"Sunday Paper Radio",1,3,9700,17.2,6.63494354512949
"Best Choice BBQ Potato Chips","One Day Sale","Food",0,"In-Store Coupon",1,2,9307,10.32,6.63494354512949
"Best Choice BBQ Potato Chips","Price Cutters","Food",0,"Product Attachment",1,4,12920,10.32,6.63494354512949
"Best Choice BBQ Potato Chips","Save-It Sale","Food",0,"Product Attachment",1,3,6025,10.32,6.63494354512949
"Best Choice BBQ Potato Chips","Shelf Emptiers","Food",0,"Daily Paper Radio TV",1,3,10789,6.88,6.63494354512949
"Best Choice BBQ Potato Chips","Super Savers","Food",0,"Sunday Paper Radio",1,2,6499,20.64,6.63494354512949
"Best Choice Beef Jerky","'No Promotion","Food",0,"No Media",0,0,0,228.52,265.19826956013
"Best Choice Beef Jerky","Bye Bye Baby","Food",0,"TV",1,4,6292,3.94,6.63494354512949
"Best Choice Beef Jerky","Cash Register Lottery","Food",0,"Sunday Paper Radio",1,29,12361,5.91,6.63494354512949
"Best Choice Beef Jerky","Dollar Days","Food",0,"Daily Paper Radio",1,3,13881,5.91,6.63494354512949
"Best Choice Beef Jerky","Price Cutters","Food",0,"Cash Register Handout",1,3,14552,5.91,6.63494354512949
"Best Choice Beef Jerky","Price Savers","Food",0,"Cash Register Handout",1,3,12820,5.91,6.63494354512949
"Best Choice Beef Jerky","Save-It Sale","Food",0,"Daily Paper Radio TV",1,3,8937,5.91,6.63494354512949
"Best Choice Beef Jerky","Super Duper Savers","Food",0,"Daily Paper",1,1,9100,5.91,6.63494354512949
"Best Choice Beef Jerky","Tip Top Savings","Food",0,"Daily Paper Radio TV",1,4,5490,9.85,6.63494354512949
"Best Choice Beef Jerky","Unbeatable Price Savers","Food",0,"Product Attachment",1,4,12436,7.88,6.63494354512949
"Best Choice Beef Jerky","Unbeatable Price Savers","Food",0,"Sunday Paper Radio TV",1,2,5988,5.91,6.63494354512949
"Best Choice Beef Jerky","Weekend Markdown","Food",0,"Street Handout",1,2,5337,3.94,6.63494354512949
"Best Choice Buttered Popcorn","'No Promotion","Food",0,"No Media",0,0,0,214.08,265.19826956013
"Best Choice Buttered Popcorn","Price Destroyers","Food",0,"TV",1,1,10417,4.46,6.63494354512949
"Best Choice Buttered Popcorn","Price Savers","Food",0,"Cash Register Handout",1,3,12820,8.92,6.63494354512949
"Best Choice Buttered Popcorn","Sales Galore","Food",0,"Bulk Mail",1,4,14245,11.15,6.63494354512949
"Best Choice Buttered Popcorn","Sales Galore","Food",0,"Product Attachment",1,3,14908,4.46,6.63494354512949
"Best Choice Buttered Popcorn","Super Wallet Savers","Food",0,"Cash Register Handout",1,2,14019,6.69,6.63494354512949
"Best Choice Buttered Popcorn","Three for One","Food",0,"Sunday Paper",1,2,11825,6.69,6.63494354512949
"Best Choice Buttered Popcorn","Tip Top Savings","Food",0,"Daily Paper Radio TV",1,4,5490,6.69,6.63494354512949
"Best Choice Buttered Popcorn","Two Day Sale","Food",0,"Daily Paper Radio",1,4,11252,6.69,6.63494354512949
"Best Choice Buttered Popcorn","Unbeatable Price Savers","Food",0,"Daily Paper Radio TV",1,3,13777,4.46,6.63494354512949
"Best Choice Buttered Popcorn","Unbeatable Price Savers","Food",0,"Product Attachment",1,4,12436,8.92,6.63494354512949
"Best Choice Buttered Popcorn","Wallet Savers","Food",0,"Sunday Paper Radio TV",1,4,7995,6.69,6.63494354512949
"Best Choice Buttered Popcorn","Weekend Markdown","Food",0,"Sunday Paper Radio TV",1,2,6751,4.46,6.63494354512949
"Best Choice Buttered Popcorn","You Save Days","Food",0,"Bulk Mail",1,4,13181,6.69,6.63494354512949
"Best Choice Buttered Popcorn","You Save Days","Food",0,"TV",1,2,10822,8.92,6.63494354512949
"Best Choice Cheese Crackers","'No Promotion","Food",0,"No Media",0,0,0,111.52,265.19826956013
"Best Choice Cheese Crackers","Big Promo","Food",0,"Sunday Paper",1,2,5112,2.46,6.63494354512949
"Best Choice Cheese Crackers","Cash Register Lottery","Food",0,"Daily Paper Radio TV",1,29,5559,2.46,6.63494354512949
"Best Choice Cheese Crackers","Cash Register Lottery","Food",0,"In-Store Coupon",1,29,9578,3.28,6.63494354512949
"Best Choice Cheese Crackers","Cash Register Lottery","Food",0,"Sunday Paper Radio",1,29,12361,2.46,6.63494354512949
"Best Choice Cheese Crackers","Green Light Days","Food",0,"Street Handout",1,2,13342,3.28,6.63494354512949
"Best Choice Cheese Crackers","One Day Sale","Food",0,"In-Store Coupon",1,2,9307,1.64,6.63494354512949
"Best Choice Cheese Crackers","Price Cutters","Food",0,"Product Attachment",1,4,12920,3.28,6.63494354512949
"Best Choice Cheese Crackers","Price Savers","Food",0,"Street Handout",1,2,11513,3.28,6.63494354512949
"Best Choice Cheese Crackers","Sale Winners","Food",0,"Daily Paper",1,4,8959,1.64,6.63494354512949
"Best Choice Cheese Crackers","Super Duper Savers","Food",0,"Cash Register Handout",1,4,12950,1.64,6.63494354512949
"Best Choice Cheese Crackers","Super Savers","Food",0,"Cash Register Handout",1,4,7151,2.46,6.63494354512949
"Best Choice Cheese Dip","'No Promotion","Food",0,"No Media",0,0,0,315.95,265.19826956013
"Best Choice Cheese Dip","Big Promo","Food",0,"Sunday Paper",1,2,5112,10.65,6.63494354512949
"Best Choice Cheese Dip","Cash Register Lottery","Food",0,"Daily Paper Radio",1,29,5986,10.65,6.63494354512949
"Best Choice Cheese Dip","Free For All","Food",0,"Sunday Paper Radio",1,3,12624,7.1,6.63494354512949
"Best Choice Cheese Dip","Mystery Sale","Food",0,"Bulk Mail",1,2,8497,10.65,6.63494354512949
"Best Choice Cheese Dip","Sales Galore","Food",0,"Daily Paper Radio",1,2,10903,3.55,6.63494354512949
"Best Choice Cheese Dip","Shelf Emptiers","Food",0,"Daily Paper Radio TV",1,3,10789,7.1,6.63494354512949
"Best Choice Cheese Dip","Super Duper Savers","Food",0,"Cash Register Handout",1,4,12950,10.65,6.63494354512949
"Best Choice Cheese Dip","Super Savers","Food",0,"Cash Register Handout",1,4,7151,14.2,6.63494354512949
"Best Choice Cheese Dip","Weekend Markdown","Food",0,"Street Handout",1,2,5337,14.2,6.63494354512949
"Best Choice Cheese Dip","You Save Days","Food",0,"TV",1,2,10822,14.2,6.63494354512949
"Best Choice Chocolate Chip Cookies","'No Promotion","Food",0,"No Media",0,0,0,556.95,265.19826956013
"Best Choice Chocolate Chip Cookies","Cash Register Lottery","Food",0,"Sunday Paper Radio",1,29,12361,11.85,6.63494354512949
"Best Choice Chocolate Chip Cookies","Green Light Days","Food",0,"Street Handout",1,2,13342,11.85,6.63494354512949
"Best Choice Chocolate Chip Cookies","Money Savers","Food",0,"Cash Register Handout",1,4,5301,11.85,6.63494354512949
"Best Choice Chocolate Chip Cookies","Price Destroyers","Food",0,"TV",1,2,13592,11.85,6.63494354512949
"Best Choice Chocolate Chip Cookies","Price Savers","Food",0,"Sunday Paper Radio",1,1,11170,11.85,6.63494354512949
"Best Choice Chocolate Chip Cookies","Sales Days","Food",0,"Daily Paper",1,1,6271,11.85,6.63494354512949
"Best Choice Chocolate Chip Cookies","Sales Galore","Food",0,"Daily Paper Radio",1,2,10903,7.9,6.63494354512949
"Best Choice Chocolate Chip Cookies","Savings Galore","Food",0,"Sunday Paper Radio TV",1,1,6165,11.85,6.63494354512949
"Best Choice Chocolate Chip Cookies","Super Savers","Food",0,"TV",1,4,11498,11.85,6.63494354512949
"Best Choice Chocolate Chip Cookies","Weekend Markdown","Food",0,"Street Handout",1,2,5337,11.85,6.63494354512949
"Best Choice Chocolate Donuts","'No Promotion","Food",1,"No Media",0,0,0,216.58,266.201061138571
"Best Choice Chocolate Donuts","One Day Sale","Food",1,"In-Store Coupon",1,2,9307,11.05,7.63773512357051
"Best Choice Chocolate Donuts","Price Destroyers","Food",1,"Daily Paper Radio TV",1,3,5827,6.63,7.63773512357051
"Best Choice Chocolate Donuts","Saving Days","Food",1,"Daily Paper Radio",1,2,11836,6.63,7.63773512357051
"Best Choice Chocolate Donuts","Two Day Sale","Food",1,"Sunday Paper",1,3,12688,6.63,7.63773512357051
"Best Choice Chocolate Donuts","Unbeatable Price Savers","Food",1,"Product Attachment",1,4,12436,11.05,7.63773512357051
"Best Choice Corn Chips","'No Promotion","Food",1,"No Media",0,0,0,183.96,266.201061138571
"Best Choice Corn Chips","Big Promo","Food",1,"Sunday Paper",1,2,5112,7.56,7.63773512357051
"Best Choice Corn Chips","Cash Register Lottery","Food",1,"Daily Paper Radio",1,29,5986,5.04,7.63773512357051
"Best Choice Corn Chips","Double Down Sale","Food",1,"Daily Paper",1,1,5596,7.56,7.63773512357051
"Best Choice Corn Chips","Double Your Savings","Food",1,"Sunday Paper Radio",1,2,5658,7.56,7.63773512357051
"Best Choice Corn Chips","Mystery Sale","Food",1,"Bulk Mail",1,2,8497,10.08,7.63773512357051
"Best Choice Corn Chips","Price Cutters","Food",1,"Cash Register Handout",1,3,14552,7.56,7.63773512357051
"Best Choice Corn Chips","Price Savers","Food",1,"Product Attachment",1,3,6227,7.56,7.63773512357051
"Best Choice Corn Chips","Price Savers","Food",1,"Sunday Paper Radio",1,1,11170,7.56,7.63773512357051
"Best Choice Corn Chips","Price Slashers","Food",1,"Sunday Paper Radio TV",1,1,8621,7.56,7.63773512357051
"Best Choice Corn Chips","Price Smashers","Food",1,"Product Attachment",1,3,13823,12.6,7.63773512357051
"Best Choice Corn Chips","Sales Days","Food",1,"Daily Paper",1,1,6271,7.56,7.63773512357051
"Best Choice Corn Chips","Sales Galore","Food",1,"Bulk Mail",1,2,9655,7.56,7.63773512357051
"Best Choice Corn Chips","Saving Days","Food",1,"Daily Paper Radio",1,2,11836,10.08,7.63773512357051
"Best Choice Corn Chips","Super Wallet Savers","Food",1,"Cash Register Handout",1,2,14019,5.04,7.63773512357051
"Best Choice Corn Chips","Two Day Sale","Food",1,"Sunday Paper",1,3,12688,7.56,7.63773512357051
"Best Choice Corn Chips","Unbeatable Price Savers","Food",1,"Daily Paper Radio TV",1,3,13777,10.08,7.63773512357051
"Best Choice Dried Apples","'No Promotion","Food",1,"No Media",0,0,0,282.74,266.201061138571
"Best Choice Dried Apples","Big Promo","Food",1,"Cash Register Handout",1,2,12388,8.44,7.63773512357051
"Best Choice Dried Apples","High Roller Savings","Food",1,"Daily Paper",1,4,10184,4.22,7.63773512357051
"Best Choice Dried Apples","Money Savers","Food",1,"Cash Register Handout",1,4,5301,4.22,7.63773512357051
"Best Choice Dried Apples","Price Savers","Food",1,"Cash Register Handout",1,3,12820,8.44,7.63773512357051
"Best Choice Dried Apples","Price Savers","Food",1,"Product Attachment",1,3,6227,6.33,7.63773512357051
"Best Choice Dried Apples","Sales Days","Food",1,"Daily Paper",1,1,6271,8.44,7.63773512357051
