product_name,SKU,SRP,brand_name,product_subcategory,product_category,product_family,store_Sales,store_cost,unit_sales
"Nationeel Dried Dates",86625588536,1.9700,Nationeel,"Dried Fruit","Snack Foods",Food,685.5600,273.6921,348.0000
"Nationeel Fondue Mix",30914304852,2.2200,Nationeel,Dips,"Snack Foods",Food,781.4400,309.8010,352.0000
"Nationeel Frosted Cookies",95874724984,1.6300,Nationeel,Cookies,"Snack Foods",Food,591.6900,238.2082,363.0000
"Nationeel Frosted Donuts",42347810864,1.5900,Nationeel,Donuts,"Snack Foods",Food,546.9600,218.1639,344.0000
"Nationeel Fudge Brownies",23270953297,1.7100,Nationeel,Cookies,"Snack Foods",Food,723.3300,292.4100,423.0000
"Nationeel Fudge Cookies",45978567004,1.4200,Nationeel,Cookies,"Snack Foods",Food,461.5000,187.8518,325.0000
"Nationeel Golden Raisins",43906388878,2.5200,Nationeel,"Dried Fruit","Snack Foods",Food,1055.8800,413.0028,419.0000
"Nationeel Graham Crackers",99812476038,1.6500,Nationeel,Cookies,"Snack Foods",Food,580.8000,232.8315,352.0000
"Nationeel Grape Fruit Roll",52382137179,2.1200,Nationeel,"Dried Fruit","Snack Foods",Food,795.0000,313.5056,375.0000
"Nationeel Lemon Cookies",17138972878,2.2600,Nationeel,Cookies,"Snack Foods",Food,818.1200,319.4284,362.0000
"Nationeel Low Fat BBQ Chips",42178552746,3.2000,Nationeel,Chips,"Snack Foods",Food,969.6000,390.2720,303.0000
"Nationeel Low Fat Chips",12006705403,2.7300,Nationeel,Chips,"Snack Foods",Food,892.7100,361.6431,327.0000
"Nationeel Low Fat Cookies",40255913138,0.6600,Nationeel,Cookies,"Snack Foods",Food,203.2800,81.1404,308.0000
"Nationeel Low Fat Popcorn",94361411929,3.8800,Nationeel,Popcorn,"Snack Foods",Food,1319.2000,519.2992,340.0000
"Nationeel Mini Donuts",49776639342,1.3100,Nationeel,Donuts,"Snack Foods",Food,461.1200,185.4567,352.0000
"Nationeel No Salt Popcorn",42497349381,0.6900,Nationeel,Popcorn,"Snack Foods",Food,188.3700,73.8162,273.0000
"Nationeel Potato Chips",70608820319,3.8400,Nationeel,Chips,"Snack Foods",Food,1294.0800,514.0608,337.0000
"Nationeel Raisins",40425171256,2.5400,Nationeel,"Dried Fruit","Snack Foods",Food,675.6400,264.4394,266.0000
"Nationeel Raspberry Fruit Roll",31233101487,3.5800,Nationeel,"Dried Fruit","Snack Foods",Food,1371.1400,545.9858,383.0000
"Nationeel Salsa Dip",38604863286,1.6000,Nationeel,Dips,"Snack Foods",Food,510.4000,212.2080,319.0000
"Nationeel Salted Pretzels",32472882866,2.3900,Nationeel,Pretzels,"Snack Foods",Food,829.3300,332.8075,347.0000
"Nationeel Sesame Crackers",35442442297,2.9800,Nationeel,Crackers,"Snack Foods",Food,974.4600,381.3208,327.0000
"Nationeel Strawberry Fruit Roll",56227416396,1.8800,Nationeel,"Dried Fruit","Snack Foods",Food,689.9600,272.1112,367.0000
"Nationeel Sugar Cookies",61040887236,2.9400,Nationeel,Cookies,"Snack Foods",Food,893.7600,362.5608,304.0000
"Pearl Chablis Wine",83622565865,2.6800,Pearl,Wine,"Beer and Wine",Drink,951.4000,380.1580,355.0000
"Pearl Chardonnay",94485405087,1.7400,Pearl,Wine,"Beer and Wine",Drink,575.9400,225.8346,331.0000
"Pearl Chardonnay Wine",47092413306,0.6500,Pearl,Wine,"Beer and Wine",Drink,216.4500,87.1325,333.0000
"Pearl Imported Beer",22462159991,0.9100,Pearl,Beer,"Beer and Wine",Drink,338.5200,137.5101,372.0000
"Pearl Light Beer",31402359604,1.8600,Pearl,Beer,"Beer and Wine",Drink,656.5800,259.8792,353.0000
"Pearl Light Wine",23656676411,0.5700,Pearl,Wine,"Beer and Wine",Drink,172.7100,67.8186,303.0000
"Pearl Merlot Wine",10198199152,0.5400,Pearl,Wine,"Beer and Wine",Drink,165.7800,65.3184,307.0000
"Pearl White Zinfandel Wine",56396674513,1.9200,Pearl,Wine,"Beer and Wine",Drink,766.0800,301.4976,399.0000
"PigTail Apple Cinnamon Waffles",25105004906,0.5500,PigTail,Waffles,"Breakfast Foods",Food,165.5500,69.3385,301.0000
"PigTail Beef TV Dinner",74365511536,2.1400,PigTail,"TV Dinner","Frozen Entrees",Food,682.6600,270.1322,319.0000
"PigTail Blueberry Waffles",97948845028,2.1300,PigTail,Waffles,"Breakfast Foods",Food,719.9400,295.0050,338.0000
"PigTail Chicken TV Dinner",42408761382,1.1100,PigTail,"TV Dinner","Frozen Entrees",Food,395.1600,162.4263,356.0000
"PigTail Fajita French Fries",59860114455,2.3100,PigTail,"French Fries",Vegetables,Food,732.2700,292.8618,317.0000
"PigTail Frozen Broccoli",23865223526,1.2700,PigTail,"Frozen Vegetables",Vegetables,Food,379.7300,155.8798,299.0000
"PigTail Frozen Carrots",74729573130,1.9100,PigTail,"Frozen Vegetables",Vegetables,Food,618.8400,256.3029,324.0000
"PigTail Frozen Cauliflower",48859538435,1.5700,PigTail,"Frozen Vegetables",Vegetables,Food,488.2700,202.4044,311.0000
"PigTail Frozen Cheese Pizza",55139115452,2.6400,PigTail,Pizza,Pizza,Food,834.2400,327.0168,316.0000
"PigTail Frozen Chicken Breast",15639403462,1.5100,PigTail,"Frozen Chicken",Meat,Food,406.1900,165.1185,269.0000
"PigTail Frozen Chicken Thighs",14104428887,2.2100,PigTail,"Frozen Chicken",Meat,Food,727.0900,302.4385,329.0000
"PigTail Frozen Chicken Wings",63728997111,3.9300,PigTail,"Frozen Chicken",Meat,Food,1151.4900,473.5257,293.0000
"PigTail Frozen Corn",45014259219,3.7000,PigTail,"Frozen Vegetables",Vegetables,Food,1087.8000,453.9900,294.0000
"PigTail Frozen Mushroom Pizza",45525917410,1.2100,PigTail,Pizza,Pizza,Food,401.7200,167.3914,332.0000
"PigTail Frozen Pancakes",39075140357,1.6400,PigTail,Pancakes,"Breakfast Foods",Food,470.6800,196.6196,287.0000
"PigTail Frozen Peas",79257710576,1.6600,PigTail,"Frozen Vegetables",Vegetables,Food,466.4600,191.6138,281.0000
"PigTail Frozen Pepperoni Pizza",20895664095,1.6800,PigTail,Pizza,Pizza,Food,539.2800,217.9128,321.0000
"PigTail Frozen Sausage Pizza",92180926203,1.4500,PigTail,Pizza,Pizza,Food,481.4000,195.6775,332.0000
"PigTail Grape Popsicles",94638827443,0.7400,PigTail,Popsicles,"Frozen Desserts",Food,200.5400,81.8144,271.0000
"PigTail Home Style French Fries",28074564337,0.8100,PigTail,"French Fries",Vegetables,Food,277.0200,110.9538,342.0000
"PigTail Ice Cream",81180350184,0.7100,PigTail,"Ice Cream","Frozen Desserts",Food,266.2500,106.1592,375.0000
"PigTail Ice Cream Sandwich",86948269009,1.1500,PigTail,"Ice Cream","Frozen Desserts",Food,356.5000,142.5655,310.0000
"PigTail Lemon Popsicles",36447980999,1.2800,PigTail,Popsicles,"Frozen Desserts",Food,332.8000,137.8816,260.0000
"PigTail Lime Popsicles",64604716897,1.3200,PigTail,Popsicles,"Frozen Desserts",Food,341.8800,136.9236,259.0000
"PigTail Low Fat French Fries",75605292916,3.9500,PigTail,"French Fries",Vegetables,Food,1264.0000,510.9325,320.0000
"PigTail Low Fat Waffles",50246916413,0.5100,PigTail,Waffles,"Breakfast Foods",Food,157.5900,62.8473,309.0000
"PigTail Orange Popsicles",14444887042,1.2200,PigTail,Popsicles,"Frozen Desserts",Food,346.4800,143.9234,284.0000
"PigTail Pancake Mix",38563482165,0.5800,PigTail,"Pancake Mix","Breakfast Foods",Food,190.8200,78.2536,329.0000
"PigTail Popsicles",34525341391,3.2300,PigTail,"Ice Cream","Frozen Desserts",Food,1124.0400,447.7426,348.0000
"PigTail Turkey TV Dinner",47448557019,2.9100,PigTail,"TV Dinner","Frozen Entrees",Food,811.8900,334.0680,279.0000
"PigTail Waffles",34865799546,2.2400,PigTail,Waffles,"Breakfast Foods",Food,732.4800,301.2352,327.0000
"Plato Apple Butter",34137386679,2.2800,Plato,Preserves,"Jams and Jellies",Food,624.7200,249.7968,274.0000
"Plato Apple Jam",19803189635,1.1800,Plato,Jam,"Jams and Jellies",Food,397.6600,161.8016,337.0000
"Plato Apple Jelly",28221871256,2.9800,Plato,Jelly,"Jams and Jellies",Food,1019.1600,403.1046,342.0000
"Plato Apple Preserves",77118316292,3.3300,Plato,Preserves,"Jams and Jellies",Food,1168.8300,469.5300,351.0000
"Plato Brown Sugar",81065927147,1.2400,Plato,Sugar,"Baking Goods",Food,419.1200,168.1440,338.0000
"Plato Canola Oil",52999721169,1.1300,Plato,"Cooking Oil","Baking Goods",Food,393.2400,154.1772,348.0000
"Plato Chunky Peanut Butter",32317078709,2.4500,Plato,"Peanut Butter","Jams and Jellies",Food,835.4500,331.0440,341.0000
"Plato Columbian Coffee",51441143155,0.5600,Plato,Coffee,"Hot Beverages",Drink,154.5600,64.3216,276.0000
"Plato Corn Oil",71816790699,0.7700,Plato,"Cooking Oil","Baking Goods",Food,281.0500,111.0648,365.0000
"Plato Creamy Peanut Butter",15957910418,2.3200,Plato,"Peanut Butter","Jams and Jellies",Food,751.6800,302.1336,324.0000
"Plato Decaf Coffee",98369683623,2.8100,Plato,Coffee,"Hot Beverages",Drink,854.2400,340.0100,304.0000
"Plato Extra Chunky Peanut Butter",16686033606,1.6800,Plato,"Peanut Butter","Jams and Jellies",Food,561.1200,218.3160,334.0000
"Plato French Roast Coffee",79507349133,2.9600,Plato,Coffee,"Hot Beverages",Drink,1112.9600,443.6152,376.0000
"Plato Grape Jam",90940855145,1.9800,Plato,Jam,"Jams and Jellies",Food,643.5000,260.3502,325.0000
"Plato Grape Jelly",34672648310,1.4800,Plato,Jelly,"Jams and Jellies",Food,356.6800,138.6612,241.0000
"Plato Grape Preserves",45673224329,0.7300,Plato,Preserves,"Jams and Jellies",Food,232.1400,92.1260,318.0000
"Plato Hot Chocolate",77584709525,0.5900,Plato,Chocolate,"Hot Beverages",Drink,207.0900,80.7828,351.0000
"Plato Low Fat Apple Butter",99507133364,2.7500,Plato,Preserves,"Jams and Jellies",Food,979.0000,380.9575,356.0000
"Plato Oregano",92499433159,2.2600,Plato,Spices,"Baking Goods",Food,628.2800,250.9052,278.0000
"Plato Pepper",78358097672,3.3200,Plato,Spices,"Baking Goods",Food,1215.1200,493.5512,366.0000
"Plato Regular Coffee",16424303650,2.1900,Plato,Coffee,"Hot Beverages",Drink,657.0000,257.1279,300.0000
"Plato Salt",43750584721,1.4700,Plato,Spices,"Baking Goods",Food,470.4000,185.9550,320.0000
"Plato Sesame Oil",88073627352,1.4900,Plato,"Cooking Oil","Baking Goods",Food,487.2300,193.8937,327.0000
"Plato Strawberry Jam",27857809662,1.2100,Plato,Jam,"Jams and Jellies",Food,407.7700,160.6517,337.0000
"Plato Strawberry Jelly",13352412581,1.3800,Plato,Jelly,"Jams and Jellies",Food,513.3600,200.9418,372.0000
"Plato Strawberry Preserves",83250296711,1.5400,Plato,Preserves,"Jams and Jellies",Food,460.4600,183.8606,299.0000
"Plato Tomato Sauce",29154657721,3.7100,Plato,Sauces,"Baking Goods",Food,1246.5600,498.6611,336.0000
"Plato Vegetable Oil",94524404406,1.3000,Plato,"Cooking Oil","Baking Goods",Food,421.2000,170.0530,324.0000
"Plato White Sugar",40690495371,1.7200,Plato,Sugar,"Baking Goods",Food,610.6000,248.5228,355.0000
"Pleasant Beef Soup",96647673249,1.4300,Pleasant,Soup,"Canned Soup",Food,477.6200,193.6077,334.0000
"Pleasant Canned Beets",59582259058,0.7200,Pleasant,"Canned Vegetables",Vegetables,Food,234.7200,91.1880,326.0000
"Pleasant Canned Peas",60845643877,2.5400,Pleasant,"Canned Vegetables",Vegetables,Food,922.0200,370.1542,363.0000
"Pleasant Canned String Beans",16044406294,1.6000,Pleasant,"Canned Vegetables",Vegetables,Food,388.8000,149.0080,243.0000
"Pleasant Canned Tomatos",36829380393,3.5000,Pleasant,"Canned Vegetables",Vegetables,Food,1141.0000,456.4000,326.0000
"Pleasant Canned Tuna in Oil",32006049752,1.3700,Pleasant,Tuna,"Canned Tuna",Food,382.2300,155.5772,279.0000
"Pleasant Canned Tuna in Water",85475897192,2.9600,Pleasant,Tuna,"Canned Tuna",Food,1062.6400,414.5776,359.0000
"Pleasant Canned Yams",12199127078,3.9700,Pleasant,"Canned Vegetables",Vegetables,Food,1040.1400,426.2986,262.0000
"Pleasant Chicken Noodle Soup",38752020001,1.3100,Pleasant,Soup,"Canned Soup",Food,451.9500,180.1774,345.0000
"Pleasant Chicken Ramen Soup",62040160298,2.8200,Pleasant,Soup,"Canned Soup",Food,947.5200,372.2400,336.0000
"Pleasant Chicken Soup",81050091385,1.3000,Pleasant,Soup,"Canned Soup",Food,427.7000,171.4180,329.0000
"Pleasant Creamed Corn",65350177884,1.1800,Pleasant,"Canned Vegetables",Vegetables,Food,346.9200,135.4876,294.0000
"Pleasant Fancy Canned Anchovies",54349601864,3.4400,Pleasant,Anchovies,"Canned Anchovies",Food,1152.4000,461.3728,335.0000
"Pleasant Fancy Canned Clams",16260871291,0.7900,Pleasant,Clams,"Canned Clams",Food,286.7700,117.2597,363.0000
"Pleasant Fancy Canned Oysters",81266556382,2.4300,Pleasant,Oysters,"Canned Oysters",Food,906.3900,359.0082,373.0000
"Pleasant Fancy Canned Sardines",91198551058,1.8700,Pleasant,Sardines,"Canned Sardines",Food,635.8000,256.1339,340.0000
"Pleasant Large Canned Shrimp",48581683039,2.7700,Pleasant,Shrimp,"Canned Shrimp",Food,997.2000,396.6640,360.0000
"Pleasant Noodle Soup",16408467888,2.4800,Pleasant,Soup,"Canned Soup",Food,905.2000,354.9128,365.0000
"Pleasant Regular Ramen Soup",66033036112,3.3100,Pleasant,Soup,"Canned Soup",Food,940.0400,372.2426,284.0000
"Pleasant Rice Soup",35442002415,0.9000,Pleasant,Soup,"Canned Soup",Food,265.5000,104.9130,295.0000
"Pleasant Turkey Noodle Soup",33712224364,1.1700,Pleasant,Soup,"Canned Soup",Food,329.9400,133.9767,282.0000
"Pleasant Vegetable Soup",46442578434,2.6900,Pleasant,Soup,"Canned Soup",Food,823.1400,323.2304,306.0000
"Portsmouth Chablis Wine",88848957419,1.8900,Portsmouth,Wine,"Beer and Wine",Drink,604.8000,236.6658,320.0000
"Portsmouth Chardonnay",51954743266,2.7000,Portsmouth,Wine,"Beer and Wine",Drink,823.5000,327.2940,305.0000
"Portsmouth Chardonnay Wine",98462155461,3.4300,Portsmouth,Wine,"Beer and Wine",Drink,1090.7400,434.0665,318.0000
"Portsmouth Imported Beer",78188839554,2.1600,Portsmouth,Beer,"Beer and Wine",Drink,784.0800,307.2168,363.0000
"Portsmouth Light Beer",19633931517,3.7900,Portsmouth,Beer,"Beer and Wine",Drink,1326.5000,527.1132,350.0000
"Portsmouth Light Wine",88120834231,2.6000,Portsmouth,Wine,"Beer and Wine",Drink,936.0000,371.3320,360.0000
"Portsmouth Merlot Wine",92330175042,2.8700,Portsmouth,Wine,"Beer and Wine",Drink,941.3600,374.2767,328.0000
"Portsmouth White Zinfandel Wine",90771597027,1.7000,Portsmouth,Wine,"Beer and Wine",Drink,528.7000,214.5910,311.0000
"Prelude Rosy Sunglasses",13573201298,2.3000,Prelude,Sunglasses,Specialty,Non-Consumable,731.4000,295.9180,318.0000
"Queen City Map",89849260449,2.8200,Queen,Maps,Miscellaneous,Non-Consumable,693.7200,274.5834,246.0000
"Queen Eyeglass Screwdriver",86151577830,0.8900,Queen,Screwdrivers,Hardware,Non-Consumable,262.5500,106.2571,295.0000
"Quick Extra Lean Hamburger",74355801939,2.6100,Quick,Hamburger,Meat,Food,874.3500,357.1002,335.0000
"Quick Seasoned Hamburger",82410421967,3.6400,Quick,Hamburger,Meat,Food,1197.5600,479.1696,329.0000
"Radius Corn Puffs",55554417967,1.3800,Radius,Cereal,"Breakfast Foods",Food,437.4600,171.9618,317.0000
"Radius Grits",51709138751,0.8600,Radius,Cereal,"Breakfast Foods",Food,270.0400,107.7838,314.0000
"Radius Oatmeal",60594213604,2.5300,Radius,Cereal,"Breakfast Foods",Food,715.9900,286.8008,283.0000
"Radius Wheat Puffs",87511168122,2.6400,Radius,Cereal,"Breakfast Foods",Food,844.8000,338.7912,320.0000
"Red Spade Beef Bologna",57435976862,3.7600,"Red Spade",Bologna,Meat,Food,1150.5600,456.9528,306.0000
"Red Spade Chicken Hot Dogs",28232321143,2.9500,"Red Spade","Hot Dogs",Meat,Food,740.4500,290.4570,251.0000
"Red Spade Cole Slaw",42828248143,0.9700,"Red Spade","Deli Salads","Side Dishes",Food,327.8600,131.1731,338.0000
"Red Spade Corned Beef",36696267724,2.7400,"Red Spade","Deli Meats",Meat,Food,827.4800,344.2810,302.0000
"Red Spade Foot-Long Hot Dogs",90120850205,3.5600,"Red Spade","Hot Dogs",Meat,Food,1014.6000,400.3220,285.0000
"Red Spade Low Fat Bologna",63203895688,3.4400,"Red Spade",Bologna,Meat,Food,1111.1200,454.3552,323.0000
"Red Spade Low Fat Cole Slaw",21269885897,3.1000,"Red Spade","Deli Salads","Side Dishes",Food,948.6000,391.6540,306.0000
"Red Spade Pimento Loaf",64762473702,1.6100,"Red Spade",Bologna,Meat,Food,415.3800,164.0429,258.0000
"Red Spade Potato Salad",54000024199,0.6800,"Red Spade","Deli Salads","Side Dishes",Food,198.5600,78.1320,292.0000
"Red Spade Roasted Chicken",33215050101,2.7600,"Red Spade","Fresh Chicken",Meat,Food,764.5200,304.7868,277.0000
"Red Spade Sliced Chicken",62054644227,1.6900,"Red Spade","Deli Meats",Meat,Food,552.6300,221.6097,327.0000
"Red Spade Sliced Ham",35137689709,1.5700,"Red Spade","Deli Meats",Meat,Food,524.3800,212.2326,334.0000
"Red Spade Sliced Turkey",86320835947,2.3300,"Red Spade","Deli Meats",Meat,Food,745.6000,292.3218,320.0000
"Red Spade Turkey Hot Dogs",25115165114,1.8600,"Red Spade","Hot Dogs",Meat,Food,569.1600,231.0678,306.0000
"Red Wing 100 Watt Lightbulb",27761893868,1.5400,"Red Wing",Lightbulbs,Electrical,Non-Consumable,502.0400,200.6928,326.0000
"Red Wing 25 Watt Lightbulb",68052621483,2.6700,"Red Wing",Lightbulbs,Electrical,Non-Consumable,985.2300,388.8054,369.0000
"Red Wing 60 Watt Lightbulb",95565938353,1.3300,"Red Wing",Lightbulbs,Electrical,Non-Consumable,448.2100,186.0404,337.0000
"Red Wing 75 Watt Lightbulb",53120270371,2.4800,"Red Wing",Lightbulbs,Electrical,Non-Consumable,900.2400,361.7080,363.0000
"Red Wing AA-Size Batteries",27677189707,2.2600,"Red Wing",Batteries,Electrical,Non-Consumable,865.5800,341.6668,383.0000
"Red Wing AAA-Size Batteries",20435397028,3.6900,"Red Wing",Batteries,Electrical,Non-Consumable,1302.5700,532.7253,353.0000
"Red Wing Bees Wax Candles",66812840104,1.7400,"Red Wing",Candles,Candles,Non-Consumable,527.2200,211.3230,303.0000
"Red Wing C-Size Batteries",81231741309,2.8800,"Red Wing",Batteries,Electrical,Non-Consumable,846.7200,344.7360,294.0000
"Red Wing Copper Cleaner",91807155013,3.8100,"Red Wing","Pot Cleaners","Kitchen Products",Non-Consumable,1184.9100,470.0778,311.0000
"Red Wing Copper Pot Scrubber",32205327153,2.9000,"Red Wing","Pot Scrubbers","Kitchen Products",Non-Consumable,1102.0000,436.2760,380.0000
"Red Wing Counter Cleaner",18512757420,0.9300,"Red Wing",Cleaners,"Cleaning Supplies",Non-Consumable,351.5400,141.3693,378.0000
"Red Wing D-Size Batteries",66494043469,1.5000,"Red Wing",Batteries,Electrical,Non-Consumable,490.5000,195.3900,327.0000
"Red Wing Economy Toilet Brush",22592129111,0.8300,"Red Wing","Toilet Brushes","Bathroom Products",Non-Consumable,301.2900,119.7109,363.0000
"Red Wing Frying Pan",39895885586,2.6300,"Red Wing","Pots and Pans","Kitchen Products",Non-Consumable,728.5100,292.1404,277.0000
"Red Wing Glass Cleaner",64571403861,1.6800,"Red Wing",Cleaners,"Cleaning Supplies",Non-Consumable,606.4800,240.7608,361.0000
"Red Wing Large Sponge",82774483561,0.7300,"Red Wing",Sponges,"Kitchen Products",Non-Consumable,209.5100,83.1470,287.0000
"Red Wing Paper Cups",78114585280,1.7800,"Red Wing","Paper Dishes","Paper Products",Non-Consumable,639.0200,250.9622,359.0000
"Red Wing Paper Plates",26203315854,3.3700,"Red Wing","Paper Dishes","Paper Products",Non-Consumable,1091.8800,435.4714,324.0000
"Red Wing Paper Towels",85356377959,0.6400,"Red Wing","Paper Wipes","Paper Products",Non-Consumable,199.6800,79.9552,312.0000
"Red Wing Plastic Forks",13620558381,2.5900,"Red Wing","Plastic Utensils","Plastic Products",Non-Consumable,1054.1300,431.7271,407.0000
"Red Wing Plastic Knives",69013045430,3.7500,"Red Wing","Plastic Utensils","Plastic Products",Non-Consumable,1353.7500,542.0625,361.0000
"Red Wing Plastic Spoons",91720659136,3.4600,"Red Wing","Plastic Utensils","Plastic Products",Non-Consumable,1062.2200,420.3554,307.0000
"Red Wing Room Freshener",34127966761,2.9500,"Red Wing",Deodorizers,"Cleaning Supplies",Non-Consumable,1023.6500,412.3215,347.0000
"Red Wing Scented Tissue",81511098742,2.7200,"Red Wing","Paper Wipes","Paper Products",Non-Consumable,791.5200,316.1184,291.0000
"Red Wing Scented Toilet Tissue",41454463601,3.5600,"Red Wing","Paper Wipes","Paper Products",Non-Consumable,865.0800,351.6568,243.0000
"Red Wing Scissors",57052045464,0.8200,"Red Wing",Tools,Hardware,Non-Consumable,213.2000,87.1988,260.0000
"Red Wing Screw Driver",55493467450,3.5200,"Red Wing",Tools,Hardware,Non-Consumable,1080.6400,425.3568,307.0000
"Red Wing Silver Cleaner",87961875796,1.2900,"Red Wing","Pot Cleaners","Kitchen Products",Non-Consumable,415.3800,164.3331,322.0000
"Red Wing Soft Napkins",93410997986,1.6100,"Red Wing","Paper Wipes","Paper Products",Non-Consumable,581.2100,229.9563,361.0000
"Red Wing Tissues",16141352057,1.2500,"Red Wing","Paper Wipes","Paper Products",Non-Consumable,490.0000,198.5125,392.0000
"Red Wing Toilet Bowl Cleaner",74269306063,2.9200,"Red Wing",Cleaners,"Cleaning Supplies",Non-Consumable,908.1200,361.6712,311.0000
"Red Wing Toilet Paper",58803485035,2.1200,"Red Wing","Paper Wipes","Paper Products",Non-Consumable,686.8800,272.8864,324.0000
"Robust Monthly Auto Magazine",91390060782,0.6000,Robust,"Auto Magazines",Magazines,Non-Consumable,189.6000,76.3740,316.0000
"Robust Monthly Computer Magazine",94871278405,1.2600,Robust,"Computer Magazines",Magazines,Non-Consumable,399.4200,161.6706,317.0000
"Robust Monthly Fashion Magazine",57929857373,3.2000,Robust,"Fashion Magazines",Magazines,Non-Consumable,902.4000,352.9920,282.0000
"Robust Monthly Home Magazine",54495846629,1.9800,Robust,"Home Magazines",Magazines,Non-Consumable,532.6200,219.1266,269.0000
"Robust Monthly Sports Magazine",11003258824,2.4700,Robust,"Sports Magazines",Magazines,Non-Consumable,800.2800,318.6053,324.0000
"Shady Lake Manicotti",61269304156,3.3900,"Shady Lake",Pasta,"Starchy Foods",Food,952.5900,389.4093,281.0000
"Shady Lake Ravioli",73169203400,2.5100,"Shady Lake",Pasta,"Starchy Foods",Food,843.3600,337.2938,336.0000
"Shady Lake Rice Medly",32429710030,0.7000,"Shady Lake",Rice,"Starchy Foods",Food,243.6000,99.3020,348.0000
"Shady Lake Spaghetti",38561690449,2.6700,"Shady Lake",Pasta,"Starchy Foods",Food,678.1800,269.6433,254.0000
"Shady Lake Thai Rice",85899557471,2.8100,"Shady Lake",Rice,"Starchy Foods",Food,885.1500,360.2701,315.0000
"Ship Shape Extra Lean Hamburger",69512901902,2.9700,"Ship Shape",Hamburger,Meat,Food,923.6700,373.6854,311.0000
"Ship Shape Seasoned Hamburger",90661937594,1.7500,"Ship Shape",Hamburger,Meat,Food,659.7500,264.2675,377.0000
"Skinner Apple Drink",17648249268,0.6700,Skinner,"Flavored Drinks",Drinks,Drink,207.0300,81.9946,309.0000
"Skinner Apple Juice",99593629240,2.1400,Skinner,Juice,"Pure Juice Beverages",Drink,836.7400,328.1262,391.0000
"Skinner Berry Juice",40440567135,2.1600,Skinner,Juice,"Pure Juice Beverages",Drink,611.2800,244.4040,283.0000
"Skinner Cola",23136810660,1.2400,Skinner,Soda,"Carbonated Beverages",Drink,383.1600,150.2136,309.0000
"Skinner Cranberry Juice",80731294751,0.6100,Skinner,Juice,"Pure Juice Beverages",Drink,176.2900,69.4241,289.0000
"Skinner Cream Soda",88506557345,1.7100,Skinner,Soda,"Carbonated Beverages",Drink,542.0700,214.0236,317.0000
"Skinner Diet Cola",26618028283,1.2200,Skinner,Soda,"Carbonated Beverages",Drink,384.3000,149.6696,315.0000
"Skinner Diet Soda",32750008702,3.6700,Skinner,Soda,"Carbonated Beverages",Drink,1071.6400,418.9672,292.0000
"Skinner Mango Drink",92351836562,3.5800,Skinner,"Flavored Drinks",Drinks,Drink,1317.4400,520.0666,368.0000
"Skinner Orange Juice",52340466380,1.9400,Skinner,Juice,"Pure Juice Beverages",Drink,717.8000,288.9824,370.0000
"Skinner Strawberry Drink",67357521653,2.2800,Skinner,"Flavored Drinks",Drinks,Drink,914.2800,360.3540,401.0000
"Special Corn Puffs",43502888083,1.9300,Special,Cereal,"Breakfast Foods",Food,690.9400,274.1565,358.0000
"Special Grits",96608673930,2.7400,Special,Cereal,"Breakfast Foods",Food,852.1400,336.6638,311.0000
"Special Oatmeal",64333127140,3.4700,Special,Cereal,"Breakfast Foods",Food,1044.4700,420.2170,301.0000
"Special Wheat Puffs",46984105706,2.9100,Special,Cereal,"Breakfast Foods",Food,980.6700,394.0722,337.0000
"Sphinx Bagels",40007637143,1.8300,Sphinx,Bagels,Bread,Food,664.2900,271.1328,363.0000
"Sphinx Blueberry Muffins",91918906569,2.3600,Sphinx,Muffins,Bread,Food,660.8000,260.9216,280.0000
"Sphinx Cranberry Muffins",41566215157,2.1100,Sphinx,Muffins,Bread,Food,662.5400,256.5338,314.0000
"Sphinx English Muffins",95036062598,1.4600,Sphinx,Muffins,Bread,Food,572.3200,223.8326,392.0000
"Sphinx Muffins",34239718317,1.2700,Sphinx,Muffins,Bread,Food,469.9000,186.2201,370.0000
"Sphinx Pumpernickel Bread",27688551545,0.5300,Sphinx,"Sliced Bread",Bread,Food,171.7200,68.2799,324.0000
"Sphinx Rye Bread",47698195576,1.3200,Sphinx,"Sliced Bread",Bread,Food,458.0400,182.4108,347.0000
"Sphinx Wheat Bread",66924591660,1.9500,Sphinx,"Sliced Bread",Bread,Food,688.3500,273.2535,353.0000
"Sphinx White Bread",15788652300,2.9300,Sphinx,"Sliced Bread",Bread,Food,1031.3600,407.9146,352.0000
"Steady 200 MG Acetominifen",64120846390,1.5300,Steady,Acetominifen,"Pain Relievers",Non-Consumable,584.4600,234.5796,382.0000
"Steady 200 MG Ibuprofen",23017291426,2.8300,Steady,Ibuprofen,"Pain Relievers",Non-Consumable,1089.5500,430.8109,385.0000
"Steady Angled Toothbrush",92232317328,0.9600,Steady,Toothbrushes,"Bathroom Products",Non-Consumable,342.7200,141.8688,357.0000
"Steady Apricot Shampoo",38762469887,2.3500,Steady,Shampoo,"Bathroom Products",Non-Consumable,838.9500,329.5170,357.0000
"Steady Buffered Aspirin",37203891873,1.4200,Steady,Aspirin,"Pain Relievers",Non-Consumable,374.8800,152.3092,264.0000
"Steady Childrens Aspirin",31435973048,1.7400,Steady,Aspirin,"Pain Relievers",Non-Consumable,555.0600,221.2410,319.0000
"Steady Childrens Cold Remedy",78262181878,0.6700,Steady,"Cold Remedies","Cold Remedies",Non-Consumable,278.7200,110.8716,416.0000
